,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season,Date,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
34,34,35,May 22,True,NYY,"L,1-5",38,35,1,8,3,0,0,1,3,1,6,0,0,0,0,0,0,0,0.244,0.309,0.391,0.7,10,11,R,M.Griffin(61),TOR,1980,May 22,9.0,9,5,5,0,7,5,1,0,3.56,41,19.0,10.0,2.0,1.0,3,0,33,1,0,1,0,1,0,2,3,Don Denkinger,"D.Stieb (4-40-L), T.Buskey (1), J.Garvin (1)"
35,35,36,May 23,True,NYY,"L,3-7",34,32,3,6,1,0,2,3,2,0,8,0,0,0,0,1,0,0,0.242,0.307,0.392,0.699,4,9,L,R.Guidry(64),TOR,1980,May 23,9.0,12,7,7,0,2,1,3,0,3.66,38,,,2.0,0.0,0,1,36,2,0,0,0,0,0,1,3,Larry McCoy,"P.Mirabella (4-29-L), D.Lemanczyk (2), B.Moore (1)"
36,36,37,May 24,True,NYY,"L,2-6",37,35,2,9,4,0,0,2,2,0,8,0,0,0,0,1,2,0,0.243,0.307,0.391,0.698,8,12,R,L.Tiant(52),TOR,1980,May 24,9.0,8,6,4,2,6,6,1,0,3.67,41,,,2.0,0.0,0,0,34,4,0,1,1,0,1,1,2,Dale Ford,"J.Clancy (4-44-L), J.Garvin (1)"
37,37,38,May 25,True,NYY,"W,9-6",44,38,9,15,4,0,2,9,6,0,4,0,0,0,0,0,0,0,0.247,0.312,0.399,0.711,11,9,L,T.John(20),TOR,1980,May 25,9.0,15,6,5,1,5,0,1,0,3.7,41,,,5.0,3.0,0,1,36,2,0,0,0,0,0,3,3,Greg Kosc,"L.Leal (99-39-W), B.Moore (1), J.McLaughlin (3)"
38,38,39,May 26,False,BOS,"W,3-1",38,34,3,11,2,0,0,3,2,0,5,1,1,0,0,1,0,2,0.249,0.314,0.398,0.712,8,15,R,M.Torrez(66),TOR,1980,May 26,9.0,8,1,1,0,3,3,0,0,3.63,37,,,2.0,0.0,0,0,33,0,0,0,1,0,1,0,2,Don Denkinger,"J.Jefferson (4-54), J.Garvin (1-W)"
39,39,40,May 27,False,BOS,"L,4-5",38,37,4,11,3,0,1,4,0,0,8,0,1,0,0,0,0,0,0.25,0.313,0.4,0.713,7,10,R,S.Renko(57),TOR,1980,May 27,8.0,7,5,4,1,4,4,1,0,3.65,33,,,1.0,0.0,0,0,28,1,1,0,0,1,0,0,2,Larry McCoy,"P.Mirabella (3-51), T.Buskey (4-BL)"
40,40,41,May 28,False,BOS,"W,4-1",37,34,4,9,0,0,0,3,3,1,7,0,0,0,0,0,2,1,0.251,0.314,0.397,0.71,6,9,R,B.Stanley(57),TOR,1980,May 28,9.0,4,1,1,0,6,7,0,1,3.59,37,,,0.0,0.0,0,0,29,1,0,0,0,1,0,1,2,Greg Kosc,"D.Stieb (5-62-W), J.McLaughlin (2-Sv)"
41,41,42,May 30,False,NYY,"L,0-6",30,29,0,3,0,1,0,0,1,0,10,0,0,0,0,1,0,0,0.248,0.31,0.392,0.702,3,13,R,L.Tiant(81),TOR,1980,May 30,8.0,7,6,3,3,4,6,2,1,3.58,36,,,2.0,1.0,0,0,30,1,0,1,1,0,1,0,3,Bill Deegan,"J.Clancy (5-55-L), J.Garvin (3), B.Moore (4)"
42,42,43,May 31,False,NYY,"L,6-8",50,47,6,14,3,1,0,5,2,0,10,1,0,0,0,0,0,0,0.249,0.311,0.393,0.704,11,12,L,T.John(38),TOR,1980,May 31,10.1,13,8,8,0,5,6,4,0,3.67,49,,,1.0,0.0,0,0,42,2,0,0,2,0,0,0,4,Rich Garcia,"J.Jefferson (4-28), D.Lemanczyk (7), J.Garvin (0), J.McLaughlin (2-L)"
43,43,44,Jun 1,False,NYY,"L,7-11",39,36,7,10,2,1,2,6,3,0,5,0,0,0,0,1,0,0,0.25,0.312,0.397,0.708,5,9,L,T.Underwood(52),TOR,1980,Jun 1,8.0,13,11,11,0,5,4,2,0,3.85,41,,,4.0,4.0,0,0,35,1,1,0,0,1,0,0,3,Mike Reilly,"P.Mirabella (4-29-L), T.Buskey (4), B.Moore (1)"
44,44,45,Jun 2,True,CAL,"L,3-6",39,35,3,9,1,0,1,3,2,0,4,1,0,1,0,0,0,0,0.25,0.312,0.396,0.707,9,11,R,D.Frost(58),TOR,1980,Jun 2,9.0,15,6,6,0,2,4,1,0,3.9,39,,,1.0,0.0,0,0,35,3,0,0,1,1,0,2,3,Greg Kosc,"L.Leal (7-29-L), B.Moore (0), J.Jefferson (1)"
45,45,46,Jun 3,True,CAL,"W,7-6",50,42,7,12,5,0,0,7,4,1,5,2,1,1,1,0,2,0,0.251,0.313,0.396,0.709,11,13,R,D.Aase(37),TOR,1980,Jun 3,11.0,9,6,5,1,5,4,0,0,3.9,46,,,2.0,2.0,0,0,39,2,0,1,2,0,1,1,4,Don Denkinger,"D.Stieb (5-23), T.Buskey (1), J.Garvin (2), J.McLaughlin (2-W)"
46,46,47,Jun 4,True,CAL,"W,8-2",38,36,8,12,2,1,2,7,2,0,5,0,0,0,0,0,1,1,0.253,0.314,0.401,0.715,6,9,R,F.Martínez(29),TOR,1980,Jun 4,9.0,5,2,2,0,6,8,0,0,3.86,38,,,,,1,0,31,2,0,0,0,1,1,1,1,Larry McCoy,J.Clancy (4-71-W)
47,47,48,Jun 6,False,MIN,"L,0-5",32,28,0,1,0,0,0,0,3,0,6,1,0,0,1,1,0,0,0.249,0.311,0.395,0.706,5,9,L,G.Zahn(88),TOR,1980,Jun 6,8.0,12,5,5,0,4,1,0,1,3.89,39,,,2.0,0.0,1,0,34,5,0,0,0,0,0,1,3,Dallas Parks,"P.Mirabella (4-32-L), M.Barlow (99), B.Moore (3)"
48,48,49,Jun 7,False,MIN,"L,2-3",31,30,2,6,1,0,2,2,1,0,2,0,0,0,0,0,0,1,0.248,0.31,0.395,0.706,2,11,L,D.Jackson(59),TOR,1980,Jun 7,8.0,7,3,3,0,2,1,0,0,3.88,30,,,,,0,0,27,2,0,0,1,0,0,1,1,Russ Goetz,D.Stieb (3-55-L)
