,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season,Date,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
24,24,25,May 5,False,STL,"L,5-9",41,35,5,8,0,0,1,4,5,1,5,0,0,1,1,0,0,0,0.23,0.294,0.322,0.615,9,16,R,P.Vuckovich(51),SFG,1980,May 5,8.0,13,9,9,0,5,9,0,0,3.95,41,,,2.0,2.0,1,0,36,3,1,1,0,0,0,0,4,Ed Vargo,"V.Blue (4-14-L), T.Griffin (12), R.Moffitt (0), A.Holland (1)"
25,25,26,May 6,False,STL,"L,7-10",40,38,7,11,3,1,1,7,1,0,1,0,0,1,1,0,0,0,0.233,0.294,0.33,0.624,6,17,L,D.Hood(46),SFG,1980,May 6,8.0,11,10,10,0,6,6,0,1,4.21,40,,,2.0,1.0,1,1,32,5,0,2,0,1,0,0,4,Satch Davidson,"B.Knepper (3-23-L), R.Moffitt (0), A.Holland (0), G.Lavelle (1)"
26,26,27,May 7,False,STL,"L,2-12",33,31,2,5,0,0,1,2,2,0,7,0,0,0,0,1,0,0,0.23,0.291,0.327,0.618,4,13,R,B.Forsch(77),SFG,1980,May 7,8.0,18,12,12,0,3,4,1,0,4.53,44,,,2.0,2.0,2,0,41,1,1,1,0,0,0,0,3,Eric Gregg,"E.Whitson (3-25-L), A.Holland (0), E.Halicki (2)"
27,27,28,May 9,False,CHC,"W,6-3",43,34,6,8,1,0,1,6,8,0,5,0,1,0,1,1,1,0,0.23,0.295,0.328,0.623,10,9,R,D.Lamp(37),SFG,1980,May 9,9.0,11,3,3,0,2,4,0,0,4.47,40,,,,,3,0,37,3,0,0,1,0,0,0,1,Bob Engel,V.Blue (3-55-W)
28,28,29,May 10,False,CHC,"L,9-15",42,39,9,14,3,1,4,9,2,0,7,0,0,1,0,0,0,1,0.235,0.298,0.347,0.646,6,15,R,L.McGlothen(20),SFG,1980,May 10,8.0,17,15,15,0,5,7,4,1,4.88,46,,,4.0,2.0,1,0,39,4,2,0,0,1,0,1,5,Paul Runge,"B.Knepper (3-13-L), T.Griffin (4), E.Halicki (2), R.Moffitt (3), G.Lavelle (3)"
29,29,30,May 11,False,CHC,"W,3-0",39,36,3,9,1,0,0,3,3,0,7,0,0,0,0,0,0,0,0.236,0.299,0.345,0.643,9,9,R,M.Krukow(54),SFG,1980,May 11,9.0,7,0,0,0,0,7,0,0,4.7,34,,,,,0,0,34,0,0,0,0,0,1,1,1,Jim Quick,E.Whitson (3-80-W)
30,30,31,May 13,True,PIT,"W,5-0",31,31,5,6,3,0,1,5,0,0,6,0,0,0,1,0,0,0,0.235,0.296,0.346,0.642,2,9,R,B.Blyleven(60),SFG,1980,May 13,9.0,4,0,0,0,1,9,0,0,4.55,30,,,,,0,1,29,1,0,0,0,0,0,1,1,Fred Brocklander,V.Blue (3-87-W)
31,31,32,May 14,True,PIT,"L,2-3",35,32,2,5,1,0,0,2,3,0,3,0,0,0,0,0,0,0,0.232,0.294,0.341,0.635,6,14,R,J.Bibby(60),SFG,1980,May 14,9.0,8,3,1,2,3,8,0,1,4.43,38,,,0.0,0.0,2,2,33,2,0,0,0,1,1,0,2,Charlie Williams,"B.Knepper (3-69-L), G.Lavelle (3)"
32,32,33,May 15,True,PIT,"L,2-3",44,40,2,7,1,0,1,2,3,2,6,0,1,0,0,0,3,1,0.23,0.291,0.339,0.63,6,15,R,D.Robinson(64),SFG,1980,May 15,12.0,8,3,3,0,4,7,0,0,4.34,46,,,1.0,1.0,2,1,40,1,0,1,1,1,1,1,4,Paul Pryor,"E.Whitson (3-60), A.Holland (7-BSv), G.Lavelle (0), T.Griffin (4-L)"
33,33,34,May 16,True,STL,"W,4-3",36,32,4,8,1,1,0,4,1,0,5,1,0,1,0,0,0,0,0.231,0.291,0.339,0.63,7,17,R,B.Forsch(57),SFG,1980,May 16,9.0,9,3,2,1,2,9,0,0,4.27,37,,,3.0,1.0,1,1,35,2,0,0,0,0,0,0,3,Eric Gregg,"E.Halicki (5-59), G.Minton (11), A.Holland (0-W)"
34,34,35,May 17,True,STL,"W,4-2",35,32,4,8,1,0,1,4,2,1,8,1,0,0,0,0,0,0,0.231,0.292,0.34,0.632,7,11,R,J.Fulgham(61),SFG,1980,May 17,9.0,8,2,2,0,3,3,0,0,4.2,36,,,6.0,2.0,0,1,32,1,0,0,0,1,1,2,3,Dave Pallone,"V.Blue (3-59-W), G.Minton (0-H), G.Lavelle (1-Sv)"
