,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season,Date,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
36,36,37,May 11,True,CHC,"L,2-4",36,33,2,7,2,0,1,2,2,0,16,0,0,1,0,0,0,0,0.23,0.299,0.372,0.671,7,13,R,K.Wood(75),ARI,1998,May 11,9.0,10,4,4,0,4,4,1,0,5.74,39,132.0,76.0,0.0,0.0,0,0,35,4,1,2,0,0,0,0,2,Charlie Reliford,"B.Anderson (4-47-L), C.Sodowsky (4)"
37,37,38,May 12,True,CHC,"L,6-7",37,35,6,8,2,0,1,6,2,0,7,0,0,0,1,0,0,0,0.23,0.298,0.372,0.67,4,15,L,T.Mulholland(56),ARI,1998,May 12,9.0,7,7,5,2,5,9,1,1,5.72,41,181.0,105.0,4.0,0.0,0,0,34,1,1,0,1,0,1,0,4,Paul Schrieber,"A.Benes (4-45), G.Olson (3), F.Rodríguez (1-L), S.Brow (3)"
38,38,39,May 13,True,MIL,"L,3-8",37,30,3,7,1,0,1,3,4,0,8,1,1,1,0,0,0,1,0.23,0.299,0.372,0.671,7,14,R,J.Juden(56),ARI,1998,May 13,9.0,14,8,7,1,4,3,1,0,5.76,45,160.0,93.0,0.0,0.0,0,0,39,2,1,1,1,1,2,1,3,Ed Montague,"W.Blair (4-44-L), C.Sodowsky (1), B.Corey (99)"
39,39,40,May 14,True,MIL,"W,4-1",32,29,4,6,1,0,1,3,3,1,10,0,0,0,0,1,1,0,0.23,0.298,0.372,0.67,4,13,R,C.Eldred(48),ARI,1998,May 14,9.0,4,1,1,0,4,10,0,0,5.63,35,143.0,88.0,0.0,0.0,1,0,31,0,0,0,0,0,0,0,3,Dana DeMuth,"O.Daal (3-62), R.Springer (3-W), G.Olson (1-Sv)"
40,40,41,May 15,True,PIT,"W,6-1",41,37,6,15,3,0,1,6,2,0,2,1,0,1,0,0,1,0,0.234,0.302,0.377,0.679,11,9,R,F.Córdova(41),ARI,1998,May 15,9.0,3,1,0,1,1,2,0,0,5.49,30,93.0,66.0,,,0,1,29,0,0,0,0,0,1,1,1,Jeff Kellogg,J.Suppan (4-80-W)
41,41,42,May 16,True,PIT,"L,3-6",38,36,3,11,0,0,1,3,2,0,11,0,0,0,0,2,0,0,0.236,0.303,0.377,0.681,8,15,R,J.Schmidt(55),ARI,1998,May 16,9.0,11,6,0,6,2,3,2,1,5.36,40,135.0,89.0,0.0,0.0,0,1,35,0,0,0,2,0,1,0,3,Kerwin Danley,"B.Anderson (4-42-L), B.Corey (2), F.Rodríguez (3)"
42,42,43,May 17,True,PIT,"W,8-2",42,34,8,11,2,1,1,8,5,0,6,1,1,1,0,0,1,0,0.238,0.306,0.381,0.687,10,12,R,E.Loaiza(26),ARI,1998,May 17,9.0,9,2,2,0,2,5,0,0,5.28,38,123.0,77.0,0.0,0.0,1,0,35,1,0,0,1,0,0,0,3,Jim Quick,"A.Benes (4-52-W), A.Telemaco (8), C.Sodowsky (3)"
43,43,44,May 18,True,PIT,"W,9-2",41,37,9,15,2,1,2,9,4,2,2,0,0,0,1,2,1,0,0.242,0.31,0.388,0.698,8,13,R,J.Lieber(32),ARI,1998,May 18,9.0,8,2,1,1,2,3,0,0,5.18,36,110.0,73.0,0.0,0.0,2,0,33,1,0,0,1,0,0,1,3,Joe West,"W.Blair (4-55-W), R.Springer (3), G.Olson (3)"
44,44,45,May 20,False,FLA,"W,7-3",39,34,7,9,2,1,1,6,5,0,6,0,0,0,1,2,0,1,0.243,0.311,0.39,0.701,5,15,R,A.Larkin(37),ARI,1998,May 20,9.0,8,3,3,0,4,5,0,1,5.13,37,154.0,94.0,5.0,1.0,0,2,32,2,0,0,0,0,0,0,5,Ed Rapuano,"O.Daal (5-44-W), C.Sodowsky (2-H), R.Springer (1), F.Rodríguez (3), G.Olson (1-Sv)"
45,45,46,May 21,False,FLA,"W,6-4",40,34,6,8,1,1,1,5,4,0,9,0,1,1,0,0,3,0,0.243,0.311,0.391,0.702,7,15,R,B.Meadows(44),ARI,1998,May 21,9.0,7,4,4,0,3,2,1,0,5.1,37,159.0,101.0,0.0,0.0,1,0,34,0,0,0,0,0,0,0,4,Bruce Dreckman,"J.Suppan (5-36), A.Telemaco (3-W), R.Springer (0-H), G.Olson (0-Sv)"
46,46,47,May 22,True,LAD,"L,0-5",32,32,0,6,2,0,0,0,0,0,6,0,0,0,0,1,0,0,0.242,0.309,0.388,0.697,5,12,R,D.Dreifort(81),ARI,1998,May 22,9.0,10,5,5,0,2,2,1,0,5.1,39,115.0,68.0,0.0,0.0,0,0,36,2,0,0,1,0,0,0,3,Harry Wendelstedt,"A.Benes (4-38-L), S.Brow (9), F.Rodríguez (1)"
47,47,48,May 23,True,LAD,"L,1-7",29,29,1,2,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0.239,0.305,0.384,0.689,1,12,R,R.Martínez(85),ARI,1998,May 23,9.0,14,7,6,1,0,4,1,1,5.12,41,117.0,82.0,1.0,0.0,0,1,39,2,1,0,1,0,1,1,3,Jerry Layne,"B.Anderson (6-45-L), S.Brow (0), B.Corey (6)"
48,48,49,May 24,True,LAD,"W,8-5",41,33,8,9,1,0,1,6,6,1,9,0,1,1,1,0,2,0,0.239,0.306,0.384,0.69,9,12,R,C.Park(32),ARI,1998,May 24,9.0,9,5,5,0,1,3,2,0,5.11,37,124.0,83.0,0.0,0.0,1,0,35,0,0,0,0,1,1,0,3,Rich Rieker,"W.Blair (5-53-W), C.Sodowsky (3), G.Olson (2-Sv)"
49,49,50,May 25,True,SDP,"W,3-2",32,30,3,6,3,0,1,2,2,1,6,0,0,0,0,0,1,0,0.238,0.305,0.384,0.69,5,13,R,A.Ashby(64),ARI,1998,May 25,9.0,4,2,2,0,2,9,1,0,5.05,31,109.0,74.0,0.0,0.0,0,0,29,0,1,0,0,0,0,2,3,Sam Holbrook,"O.Daal (4-64), R.Springer (3-W), G.Olson (0-Sv)"
50,50,51,May 26,True,SDP,"L,1-12",35,34,1,10,1,0,0,1,1,0,7,0,0,0,0,3,0,0,0.24,0.306,0.383,0.689,7,17,R,K.Brown(65),ARI,1998,May 26,9.0,16,12,12,0,4,5,1,0,5.19,47,134.0,79.0,3.0,3.0,3,0,41,4,1,1,0,2,0,0,5,Harry Wendelstedt,"J.Suppan (4-12-L), S.Brow (2), A.Telemaco (4), F.Rodríguez (3), E.Valdez (99)"
51,51,52,May 27,True,SDP,"L,4-6",44,39,4,14,3,1,1,3,4,0,7,0,1,0,1,1,0,0,0.242,0.308,0.387,0.695,13,16,L,S.Hitchcock(36),ARI,1998,May 27,9.0,12,6,6,0,4,6,0,0,5.21,44,159.0,95.0,2.0,0.0,0,0,39,5,1,0,0,1,0,0,4,Jerry Layne,"A.Benes (4-46-L), C.Sodowsky (2), E.Valdez (0), F.Rodríguez (0)"
52,52,53,May 28,False,SFG,"W,8-7",44,38,8,12,3,0,3,7,6,1,10,0,0,0,0,1,0,0,0.244,0.31,0.392,0.703,9,13,R,D.Darwin(30),ARI,1998,May 28,9.0,9,7,7,0,10,4,2,0,5.24,44,179.0,99.0,1.0,0.0,0,1,34,2,0,1,0,0,0,0,3,Ed Montague,"B.Anderson (4-50-W), A.Telemaco (1), G.Olson (2-Sv)"
53,53,54,May 29,False,SFG,"L,1-3",32,31,1,4,2,0,1,1,1,0,10,0,0,0,1,1,0,0,0.242,0.308,0.391,0.699,4,11,L,S.Estes(77),ARI,1998,May 29,8.0,6,3,3,0,1,6,1,0,5.21,29,117.0,72.0,0.0,0.0,0,0,27,1,1,0,1,0,0,1,2,Dana DeMuth,"W.Blair (4-57-L), R.Springer (3)"
54,54,55,May 30,False,SFG,"L,1-4",36,31,1,2,1,0,0,1,5,0,11,0,0,0,1,0,0,0,0.239,0.306,0.386,0.692,8,13,R,O.Hershiser(67),ARI,1998,May 30,8.0,10,4,4,0,3,6,0,1,5.2,35,145.0,88.0,2.0,1.0,2,0,29,1,0,0,1,1,0,2,3,Charlie Reliford,"O.Daal (4-49-L), C.Sodowsky (2), F.Rodríguez (2)"
55,55,56,May 31,False,SFG,"L,4-7",38,35,4,10,2,0,0,4,2,0,5,1,0,0,0,2,1,0,0.24,0.307,0.385,0.691,7,14,L,K.Rueter(65),ARI,1998,May 31,8.0,10,7,5,2,2,4,2,0,5.21,38,150.0,95.0,2.0,2.0,0,0,35,1,0,0,1,0,2,0,3,Paul Schrieber,"J.Suppan (4-36-L), S.Brow (4), A.Telemaco (2)"
