,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season,Date,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
25,25,26,May 9,False,MIL,"W,5-2",39,38,5,13,2,0,0,5,0,0,3,0,0,1,1,1,2,0,0.242,0.324,0.389,0.713,7,10,L,J.Augustine(34),BAL,1980,May 9,9.0,10,2,2,0,3,2,0,0,4.04,37,,,6.0,0.0,0,0,34,2,0,0,0,0,1,3,4,Greg Kosc,"S.Stone (3-51-W), D.Ford (4), T.Martinez (1-H), T.Stoddard (2-Sv)"
26,26,27,May 10,False,MIL,"L,3-5",36,34,3,8,0,0,1,3,1,0,6,0,0,1,1,0,0,1,0.242,0.321,0.386,0.707,6,11,R,L.Sorensen(56),BAL,1980,May 10,8.0,7,5,5,0,4,5,0,0,4.09,35,,,2.0,0.0,0,0,30,2,0,0,0,1,0,0,2,Don Denkinger,"S.McGregor (3-41-L), D.Martínez (1)"
27,27,28,May 11,False,MIL,"L,4-5",38,35,4,8,2,1,0,4,3,0,4,0,0,0,1,0,0,0,0.241,0.32,0.385,0.705,7,10,L,M.Caldwell(36),BAL,1980,May 11,8.0,10,5,5,0,7,7,1,0,4.14,38,,,1.0,0.0,2,2,30,3,0,1,1,0,0,0,2,Larry McCoy,"M.Flanagan (3-36), S.Stewart (3-L)"
28,28,29,May 12,True,TEX,"L,1-5",34,32,1,9,3,0,0,1,1,0,4,0,0,1,0,1,0,0,0.243,0.319,0.384,0.704,6,9,L,J.Matlack(68),BAL,1980,May 12,9.0,7,5,5,0,1,6,2,0,4.17,33,,,0.0,0.0,0,0,32,1,0,0,0,0,1,3,2,Dale Ford,"D.Ford (2-28-L), T.Martinez (2)"
29,29,30,May 13,True,TEX,"W,4-2",35,31,4,8,2,0,1,3,2,0,4,1,0,1,0,0,2,0,0.243,0.319,0.385,0.704,7,11,R,F.Jenkins(54),BAL,1980,May 13,9.0,7,2,2,0,1,4,1,1,4.1,35,,,1.0,0.0,0,1,33,1,0,0,0,0,1,0,2,Greg Kosc,"S.Stone (3-63-W), T.Stoddard (3-Sv)"
30,30,31,May 14,True,TEX,"L,3-6",42,36,3,10,0,0,0,3,5,0,4,0,0,1,2,1,0,1,0.244,0.32,0.382,0.702,12,14,R,G.Perry(49),BAL,1980,May 14,9.0,14,6,6,0,6,5,3,0,4.16,44,,,2.0,0.0,2,0,37,2,0,0,1,0,0,1,4,Don Denkinger,"S.McGregor (3-54), P.Hartzell (5-L), J.Palmer (10), D.Ford (1)"
31,31,32,May 16,False,DET,"W,2-1",38,31,2,8,1,0,0,2,6,3,3,0,1,0,0,2,3,0,0.245,0.322,0.379,0.701,9,12,R,D.Petry(51),BAL,1980,May 16,9.0,5,1,0,1,2,7,0,0,4.03,33,,,,,1,1,31,2,0,0,0,0,1,0,1,Bill Kunkel,M.Flanagan (4-80-W)
32,32,33,May 18,False,DET,"L,4-6",34,32,4,6,1,0,1,4,1,0,6,0,0,1,0,0,0,0,0.243,0.319,0.377,0.696,3,11,R,J.Morris(53),BAL,1980,May 18,8.0,9,6,6,0,3,9,1,1,4.1,37,,,3.0,3.0,0,0,31,1,1,0,1,1,1,1,3,Ken Kaiser,"S.McGregor (3-52), T.Stoddard (4-BL), T.Martinez (5)"
33,33,34,May 19,False,CLE,"W,4-1",43,39,4,15,0,0,0,3,4,0,10,0,0,0,0,2,2,0,0.248,0.323,0.377,0.7,12,11,L,R.Waits(33),BAL,1980,May 19,9.0,6,1,1,0,1,6,0,0,4.01,33,,,2.0,0.0,1,0,32,0,0,0,0,0,0,1,2,Don Denkinger,"S.Stone (5-73-W), T.Stoddard (0-Sv)"
34,34,35,May 20 (1),False,CLE,"L,0-4",30,28,0,4,0,1,0,0,2,0,5,0,0,0,0,3,0,0,0.245,0.32,0.373,0.694,3,12,R,J.Denny(82),BAL,1980,May 20(1),8.0,8,4,4,0,3,3,0,0,4.02,34,,,2.0,0.0,0,0,31,0,0,0,0,0,0,0,2,Larry McCoy,"S.Stewart (8-36-L), D.Ford (5)"
35,35,36,May 20 (2),False,CLE,"W,8-0",42,38,8,14,0,0,1,8,2,0,4,0,1,1,0,1,1,0,0.249,0.322,0.376,0.698,7,9,L,B.Owchinko(41),BAL,1980,May 20(2),9.0,5,0,0,0,1,4,0,0,3.91,34,,,0.0,0.0,0,0,33,2,0,0,0,0,1,0,2,Dale Ford,"J.Palmer (5-69-W), T.Martinez (1)"
36,36,37,May 21,False,CLE,"L,2-4",36,33,2,7,0,0,1,2,3,0,5,0,0,0,0,0,2,0,0.248,0.321,0.374,0.695,7,11,R,L.Barker(56),BAL,1980,May 21,8.0,11,4,4,0,2,2,1,0,3.92,35,,,2.0,0.0,1,1,33,1,0,0,0,0,0,1,2,Greg Kosc,"M.Flanagan (4-35-L), P.Hartzell (6)"
37,37,38,May 22,True,DET,"W,5-1",38,31,5,10,0,0,0,5,5,2,1,0,2,0,0,1,0,0,0.25,0.324,0.373,0.696,9,10,R,D.Petry(38),BAL,1980,May 22,9.0,2,1,1,0,2,3,1,0,3.84,31,,,,,0,0,29,1,0,0,0,0,0,0,1,Jim Evans,S.McGregor (3-80-W)
38,38,39,May 23,True,DET,"W,5-3",33,27,5,5,2,0,1,5,5,0,2,0,0,1,0,1,2,0,0.249,0.323,0.372,0.696,4,9,R,J.Morris(50),BAL,1980,May 23,9.0,3,3,2,1,3,7,0,0,3.79,32,,,0.0,0.0,0,0,28,1,0,0,1,0,0,2,2,Jim McKean,"S.Stone (3-69-W), T.Martinez (2-Sv)"
39,39,40,May 24,True,DET,"W,9-1",37,33,9,9,3,0,1,8,3,0,6,1,0,0,1,1,0,0,0.249,0.324,0.375,0.698,4,11,R,M.Wilcox(37),BAL,1980,May 24,9.0,7,1,1,0,3,8,0,0,3.72,37,,,,,0,1,34,2,0,0,0,0,1,0,1,Ted Hendry,J.Palmer (3-74-W)
40,40,41,May 25,True,DET,"L,4-6",43,41,4,12,1,0,1,4,1,0,5,0,1,0,0,2,1,0,0.251,0.324,0.375,0.699,6,11,L,P.Underwood(39),BAL,1980,May 25,11.0,11,6,6,0,5,5,4,1,3.76,48,,,5.0,2.0,1,1,41,0,0,1,1,0,0,1,4,Larry Barnett,"M.Flanagan (3-49), T.Stoddard (5), T.Martinez (1-L), S.Stewart (4)"
41,41,42,May 26,True,CLE,"W,7-3",37,32,7,9,1,0,2,7,5,0,3,0,0,0,0,0,3,1,0.251,0.325,0.378,0.703,6,11,R,L.Barker(35),BAL,1980,May 26,9.0,11,3,3,0,5,5,0,0,3.74,41,,,2.0,0.0,0,0,35,2,0,0,0,1,0,1,2,Jim Evans,"S.McGregor (3-51-W), T.Stoddard (0-Sv)"
42,42,43,May 27,True,CLE,"L,6-7",41,38,6,12,2,0,3,6,3,0,6,0,0,0,1,0,2,1,0.253,0.326,0.384,0.71,8,12,R,D.Spillner(24),BAL,1980,May 27,9.0,9,7,6,1,2,4,3,0,3.79,36,,,2.0,1.0,1,1,33,2,0,0,1,0,1,1,3,Jim McKean,"S.Stone (3-40), D.Ford (6-L), T.Stoddard (0)"
43,43,44,May 28,True,CLE,"L,6-10",45,39,6,13,3,1,1,6,5,0,10,0,1,0,0,0,0,0,0.255,0.328,0.388,0.716,12,13,L,R.Waits(37),BAL,1980,May 28,9.0,10,10,10,0,6,6,1,0,3.94,43,,,4.0,4.0,2,0,36,0,0,1,1,0,1,1,3,Ted Hendry,"J.Palmer (3-37-L), S.Stewart (2), P.Hartzell (6)"
