,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season,Date,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
23,23,24,Apr 26,True,BOS,"W,2-1",29,27,2,3,1,0,1,2,2,0,9,0,0,0,0,0,0,0,0.26,0.333,0.403,0.736,3,10,R,C.Buchholz(75),TBR,2008,Apr 26,9.0,5,1,1,0,4,7,0,0,3.79,34,136.0,78.0,1.0,0.0,0,0,30,0,0,0,0,0,0,1,4,Dan Iassogna,"E.Jackson (5-64), T.Miller (0), S.Dohmann (0-W), T.Percival (1-Sv)"
24,24,25,Apr 27,True,BOS,"W,3-0",30,28,3,5,2,0,1,2,1,0,15,1,0,0,0,0,2,0,0.257,0.329,0.402,0.731,3,9,R,J.Beckett(75),TBR,2008,Apr 27,9.0,2,0,0,0,1,7,0,0,3.63,29,99.0,66.0,,,1,0,28,0,0,0,0,0,0,1,1,Dale Scott,J.Shields (4-89-W)
25,25,26,Apr 29,False,BAL,"L,4-7",40,34,4,8,1,0,1,4,6,0,9,0,0,0,0,0,0,0,0.256,0.33,0.4,0.73,9,10,L,G.Olson(59),TBR,2008,Apr 29,8.0,10,7,7,0,9,6,1,0,3.78,42,155.0,79.0,2.0,1.0,0,0,32,2,0,1,0,1,0,0,4,Angel Hernandez,"J.Hammel (5-30-L), J.Howell (3), S.Dohmann (2), K.Birkins (10)"
26,26,27,Apr 30,False,BAL,"W,8-1",44,34,8,9,0,0,1,8,7,0,4,1,1,1,1,1,0,0,0.256,0.333,0.398,0.731,9,9,R,M.Albers(53),TBR,2008,Apr 30,9.0,7,1,1,0,2,6,0,0,3.67,33,114.0,75.0,0.0,0.0,0,1,31,0,0,0,0,0,0,1,2,James Hoye,"A.Sonnanstine (5-69-W), K.Birkins (0)"
27,27,28,May 1,False,BAL,"W,4-2",41,36,4,9,1,0,1,4,5,0,7,0,0,0,0,0,2,0,0.256,0.333,0.397,0.73,10,11,L,B.Burres(49),TBR,2008,May 1,9.0,3,2,2,0,2,3,1,0,3.61,32,139.0,90.0,0.0,0.0,0,0,30,1,0,0,0,0,0,0,3,Marty Foster,"M.Garza (5-59-W), D.Wheeler (5-H), T.Percival (4-Sv)"
28,28,29,May 2,False,BOS,"L,3-7",38,32,3,7,2,0,0,2,5,0,8,0,0,1,1,0,0,0,0.255,0.333,0.393,0.725,8,10,R,C.Buchholz(56),TBR,2008,May 2,8.0,13,7,7,0,5,6,1,0,3.75,40,152.0,86.0,2.0,0.0,1,0,35,4,0,1,0,0,0,2,3,Chuck Meriwether,"E.Jackson (5-21-L), K.Birkins (1), J.Hammel (2)"
29,29,30,May 3,False,BOS,"L,4-12",36,34,4,8,1,0,2,4,2,0,5,0,0,0,0,0,0,0,0.254,0.331,0.394,0.725,5,10,R,J.Beckett(56),TBR,2008,May 3,8.0,15,12,12,0,7,7,0,1,4.04,45,181.0,102.0,2.0,1.0,0,0,37,7,0,0,0,0,0,1,4,Bill Welke,"J.Shields (5-13-L), J.Howell (3), T.Miller (6), S.Dohmann (3)"
30,30,31,May 4,False,BOS,"L,3-7",38,35,3,8,0,1,1,3,3,0,7,0,0,0,1,1,0,0,0.253,0.33,0.394,0.723,8,10,L,J.Lester(62),TBR,2008,May 4,8.0,11,7,6,1,5,9,1,0,4.12,40,163.0,101.0,2.0,2.0,5,0,34,5,0,0,0,1,0,0,5,Chris Guccione,"S.Kazmir (99-38-L), K.Birkins (1), D.Wheeler (2), T.Miller (0), S.Dohmann (0)"
31,31,32,May 6,False,TOR,"W,5-4",38,34,5,9,2,0,1,5,3,0,14,0,0,1,0,0,2,0,0.254,0.329,0.394,0.723,6,9,R,A.Burnett(43),TBR,2008,May 6,9.0,10,4,4,0,2,4,0,0,4.12,37,125.0,88.0,0.0,0.0,0,1,33,2,1,0,0,2,0,1,3,Brian O'Nora,"A.Sonnanstine (5-37-W), D.Wheeler (1-H), T.Percival (4-Sv)"
32,32,33,May 7,False,TOR,"L,2-6",31,30,2,4,1,0,0,2,1,0,10,0,0,0,0,0,1,0,0.25,0.325,0.388,0.713,2,9,R,S.Marcum(76),TBR,2008,May 7,8.0,11,6,6,0,5,4,1,0,4.19,37,161.0,88.0,3.0,2.0,0,0,32,2,0,0,0,0,0,2,4,Jerry Crawford,"M.Garza (5-57-L), S.Dohmann (2), T.Miller (2), J.Hammel (4)"
33,33,34,May 8,False,TOR,"W,8-3",52,49,8,13,1,0,3,8,2,1,8,0,0,1,0,1,1,1,0.251,0.323,0.391,0.715,5,12,R,J.Litsch(57),TBR,2008,May 8,13.0,13,3,3,0,4,11,1,0,4.1,54,217.0,139.0,0.0,0.0,1,0,50,3,2,1,0,0,0,2,4,Paul Nauert,"E.Jackson (5-72), T.Percival (1-BSv), D.Wheeler (1), J.Howell (4-W)"
34,34,35,May 9,True,LAA,"W,2-0",32,29,2,6,1,0,1,2,3,0,2,0,0,0,0,2,0,0,0.25,0.322,0.39,0.713,5,10,R,J.Garland(73),TBR,2008,May 9,9.0,1,0,0,0,0,8,0,1,3.98,28,92.0,61.0,,,0,0,27,0,0,0,0,0,0,1,1,Gary Cederstrom,J.Shields (5-93-W)
35,35,36,May 10,True,LAA,"W,2-0",32,26,2,7,1,0,0,2,4,0,5,0,1,1,0,1,1,1,0.25,0.323,0.389,0.712,6,10,L,J.Saunders(59),TBR,2008,May 10,9.0,3,0,0,0,6,7,0,0,3.87,35,151.0,95.0,0.0,0.0,0,0,29,2,0,1,0,0,0,1,4,Fieldin Culbreth,"S.Kazmir (5-69-W), T.Miller (2-H), D.Wheeler (1-H), T.Percival (1-Sv)"
36,36,37,May 11,True,LAA,"W,8-5",39,37,8,15,2,0,1,7,1,0,9,0,0,1,0,1,3,0,0.255,0.326,0.393,0.719,7,9,R,E.Santana(37),TBR,2008,May 11,9.0,9,5,5,0,2,5,0,0,3.9,38,148.0,95.0,0.0,0.0,0,0,36,1,1,0,0,0,1,0,3,Jim Reynolds,"A.Sonnanstine (4-32), J.Howell (2-W), T.Percival (0-Sv)"
37,37,38,May 12,True,NYY,"W,7-1",41,36,7,13,1,1,0,7,4,0,7,0,1,0,0,0,2,0,0.258,0.328,0.395,0.723,10,10,L,A.Pettitte(29),TBR,2008,May 12,9.0,6,1,1,0,2,5,0,1,3.82,33,144.0,95.0,0.0,0.0,0,0,30,1,0,0,0,0,0,3,3,Dan Iassogna,"M.Garza (4-69-W), G.Glover (16), T.Miller (1)"
38,38,39,May 13,True,NYY,"W,2-1",43,37,2,11,1,0,0,2,5,0,3,0,1,0,0,3,1,0,0.259,0.33,0.393,0.722,11,11,R,C.Wang(58),TBR,2008,May 13,11.0,6,1,1,0,3,7,1,0,3.73,40,169.0,107.0,0.0,0.0,0,0,37,0,1,0,0,0,0,2,4,Ron Kulpa,"E.Jackson (4-71), D.Wheeler (2-H), T.Percival (1-BSv), J.Howell (1-W)"
39,39,40,May 14,True,NYY,"L,1-2",33,31,1,7,1,0,0,1,2,0,8,0,0,0,0,1,0,0,0.258,0.329,0.389,0.718,5,9,R,M.Mussina(62),TBR,2008,May 14,9.0,7,2,2,0,2,7,0,0,3.69,35,124.0,81.0,1.0,0.0,0,1,31,2,0,0,2,0,1,1,3,Rob Drake,"J.Shields (4-62-L), T.Miller (1), A.Reyes (29)"
40,40,41,May 15,True,NYY,"W,5-2",31,27,5,5,2,0,2,5,1,0,7,1,0,2,0,0,0,0,0.257,0.327,0.391,0.718,2,10,R,I.Kennedy(39),TBR,2008,May 15,9.0,7,2,2,0,3,7,0,0,3.64,37,144.0,92.0,2.0,0.0,0,0,34,0,0,0,0,0,0,0,5,Dale Scott,"S.Kazmir (4-66-W), G.Glover (2), T.Miller (0-H), D.Wheeler (1-H), T.Percival (1-Sv)"
41,41,42,May 16,False,STL,"W,3-1",40,37,3,12,3,0,0,3,2,0,5,0,1,0,1,2,0,0,0.259,0.327,0.392,0.719,10,11,R,B.Looper(39),TBR,2008,May 16,9.0,8,1,1,0,0,4,1,0,3.58,34,109.0,83.0,0.0,0.0,0,0,34,0,1,0,0,0,0,1,2,Mike Estabrook,"A.Sonnanstine (4-66-W), T.Percival (0-Sv)"
