,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
89,90,Jul 20,True,PHI,"W,3-2",9.0,7,2,1,1,1,2,0,0,3.9,37,,,,,0,0,36,1,0,0,0,0,2,0,1,Eric Gregg,L.McWilliams (3-68-W),ATL,1980
90,91,Jul 21,True,MON,"L,6-8",9.0,11,8,7,1,3,4,2,0,3.94,42,,,0.0,0.0,4,1,38,0,0,0,1,0,3,1,5,John Kibler,"R.Matula (3-18-L), P.Hanna (3), L.Bradford (7), G.Garber (2), R.Camp (1)",ATL,1980
91,92,Jul 22,True,MON,"W,7-5",9.0,9,5,3,2,2,6,2,0,3.93,40,,,0.0,0.0,0,1,38,3,0,0,0,0,3,0,2,Dick Stello,"P.Niekro (3-52-W), R.Camp (0-Sv)",ATL,1980
92,93,Jul 23,True,MON,"W,6-5",9.0,10,5,5,0,2,2,1,0,3.94,37,,,2.0,0.0,2,0,34,1,0,0,0,1,1,2,2,Terry Tata,"D.Alexander (3-45), R.Camp (0-W)",ATL,1980
93,94,Jul 25(1),False,PHI,"L,4-5",11.2,11,5,5,0,2,7,3,1,3.94,49,,,5.0,1.0,0,0,44,2,0,1,2,0,0,0,5,Eric Gregg,"L.McWilliams (4-33), P.Hanna (3), G.Garber (3), R.Camp (1-L), L.Bradford (3)",ATL,1980
94,95,Jul 25(2),False,PHI,"W,3-0",9.0,7,0,0,0,0,7,0,0,3.9,33,,,,,0,0,33,1,0,0,0,0,1,1,1,Frank Pulli,T.Boggs (5-80-W),ATL,1980
95,96,Jul 26,False,PHI,"L,3-6",8.0,12,6,6,0,1,5,1,0,3.92,37,,,0.0,0.0,1,0,36,4,0,0,0,0,1,1,3,Dutch Rennert,"P.Niekro (3-35-L), A.Hrabosky (10), R.Camp (0)",ATL,1980
96,97,Jul 27,False,PHI,"L,4-17",8.0,21,17,13,4,3,5,1,2,4.02,53,,,3.0,3.0,0,0,47,2,1,1,0,1,3,0,4,Harry Wendelstedt,"R.Matula (5-5-L), P.Hanna (1), A.Hrabosky (0), L.Bradford (1)",ATL,1980
97,98,Jul 28,False,NYM,"W,6-3",9.0,7,3,2,1,2,0,0,0,4.0,36,,,,,1,0,34,0,0,0,0,0,1,1,1,Paul Runge,D.Alexander (4-61-W),ATL,1980
98,99,Jul 29,False,NYM,"L,1-2",8.0,8,2,2,0,0,8,0,0,3.99,31,,,2.0,0.0,1,1,31,1,2,0,0,0,0,0,3,Jim Quick,"L.McWilliams (3-48-L), G.Garber (3), R.Camp (2)",ATL,1980
99,100,Jul 30,False,NYM,"L,0-3",8.0,8,3,2,1,2,1,0,0,3.97,34,,,1.0,0.0,0,0,32,4,0,0,0,0,0,0,2,Steve Fields,"T.Boggs (4-51-L), G.Garber (0)",ATL,1980
