,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
15,16,May 1,False,NYM,"W,2-1",9.0,8,1,1,0,4,6,0,0,3.94,36,,,3.0,0.0,1,0,32,0,0,0,0,0,0,1,2,Dutch Rennert,"S.Carlton (4-55-W), T.McGraw (3-Sv)",PHI,1980
16,17,May 2,True,LAD,"W,9-5",9.0,9,5,5,0,4,3,2,0,4.0,40,,,0.0,0.0,0,0,36,3,0,0,0,0,0,0,3,Joe West,"D.Ruthven (4-55), R.Reed (8-BW), D.Noles (1)",PHI,1980
17,18,May 3,True,LAD,"W,7-3",9.0,8,3,3,0,3,7,0,0,3.95,38,,,3.0,1.0,1,0,35,0,1,0,0,0,1,1,2,Bill Williams,"L.Christenson (9-59-W), L.LaGrow (5)",PHI,1980
18,19,May 4,True,LAD,"L,10-12",9.0,15,12,8,4,4,6,2,0,4.16,46,,,6.0,2.0,1,0,40,3,0,2,1,1,1,1,6,Paul Pryor,"R.Lerch (3-28), S.Munninghoff (6), R.Reed (1), K.Saucier (6), D.Noles (1-L), T.McGraw (2)",PHI,1980
19,20,May 5,True,ATL,"W,7-1",9.0,3,1,1,0,5,11,1,0,4.0,35,,,,,0,0,30,0,0,0,0,0,1,1,1,Jerry Crawford,S.Carlton (3-83-W),PHI,1980
20,21,May 6,True,ATL,"W,10-5",9.0,10,5,1,4,5,6,0,0,3.86,41,,,3.0,1.0,0,0,36,2,0,0,0,0,1,2,3,Jerry Dale,"D.Ruthven (3-48-W), R.Reed (1-H), D.Noles (1-Sv)",PHI,1980
21,22,May 9,False,CIN,"L,2-5",8.0,9,5,5,0,8,5,0,0,3.93,40,,,1.0,0.0,1,0,31,1,3,2,0,1,0,1,3,Dick Stello,"R.Lerch (4-26-L), L.LaGrow (5), R.Reed (2)",PHI,1980
22,23,May 10,False,CIN,"L,3-5",8.0,5,5,4,1,4,11,1,0,3.95,32,,,0.0,0.0,1,0,27,1,1,0,1,0,1,0,2,Bruce Froemming,"S.Carlton (4-62-L), T.McGraw (5)",PHI,1980
23,24,May 11,False,CIN,"W,7-3",9.0,11,3,3,0,2,9,1,0,3.91,39,,,0.0,0.0,0,0,37,2,0,0,0,0,0,1,2,Lanny Harris,"D.Ruthven (4-57-W), D.Noles (4)",PHI,1980
24,25,May 13,False,ATL,"L,3-7",8.0,10,7,5,2,1,4,1,0,3.97,35,,,0.0,0.0,0,0,34,2,1,0,0,0,1,1,2,Steve Fields,"R.Lerch (3-53-L), L.LaGrow (3)",PHI,1980
25,26,May 14,False,ATL,"W,9-1",9.0,5,1,1,0,4,7,1,0,3.86,36,,,0.0,0.0,0,0,32,1,0,0,0,0,0,0,3,Harry Wendelstedt,"S.Carlton (3-65-W), K.Saucier (9), T.McGraw (3)",PHI,1980
26,27,May 16,False,HOU,"W,3-0",9.0,5,0,0,0,1,1,0,0,3.71,32,,,,,1,0,31,0,1,0,0,0,0,0,1,Paul Runge,D.Ruthven (4-77-W),PHI,1980
27,28,May 17,False,HOU,"W,4-2",9.0,9,2,2,0,2,7,0,0,3.65,35,,,0.0,0.0,0,0,33,2,0,0,0,0,0,0,3,Jim Quick,"L.Christenson (13-49-W), K.Saucier (2-H), D.Noles (5-Sv)",PHI,1980
28,29,May 18,False,HOU,"L,0-3",8.0,8,3,3,0,3,4,0,0,3.64,33,,,0.0,0.0,1,0,29,1,0,1,1,0,0,1,3,Jerry Dale,"R.Lerch (4-41-L), R.Reed (8), T.McGraw (3)",PHI,1980
29,30,May 19,True,CIN,"W,6-4",9.0,10,4,4,0,1,10,1,0,3.65,37,,,0.0,0.0,0,0,36,1,0,1,0,0,0,1,2,Harry Wendelstedt,"S.Carlton (4-49-W), R.Reed (0-Sv)",PHI,1980
30,31,May 20,True,CIN,"L,6-7",9.0,10,7,5,2,3,1,0,0,3.7,40,,,3.0,0.0,0,0,36,3,0,1,0,1,2,1,4,Frank Pulli,"D.Ruthven (3-29-L), K.Saucier (2), D.Noles (2), T.McGraw (1)",PHI,1980
31,32,May 21,True,CIN,"W,9-8",9.0,12,8,8,0,5,6,0,0,3.83,42,,,5.0,1.0,1,0,37,3,3,0,0,0,0,0,4,Dutch Rennert,"L.Christenson (3-25), L.LaGrow (7), K.Saucier (0-BSv), R.Reed (1-W)",PHI,1980
32,33,May 23,True,HOU,"W,3-0",9.0,4,0,0,0,3,8,0,0,3.72,32,,,,,0,0,29,0,0,0,0,0,0,2,1,Terry Tata,S.Carlton (3-84-W),PHI,1980
33,34,May 24,True,HOU,"W,5-4",9.0,6,4,4,0,3,2,1,0,3.72,35,,,1.0,1.0,2,0,31,2,1,0,0,1,0,0,3,John Kibler,"D.Larson (99-53), K.Saucier (2-BW), T.McGraw (3-Sv)",PHI,1980
34,35,May 25,True,HOU,"W,6-2",9.0,8,2,1,1,1,2,0,0,3.64,35,,,0.0,0.0,0,0,33,2,3,0,0,1,1,1,2,Dick Stello,"D.Ruthven (4-61-W), D.Noles (4)",PHI,1980
35,36,May 26,True,PIT,"W,7-6",9.0,5,6,6,0,5,8,1,2,3.71,39,,,2.0,0.0,1,1,30,0,0,1,1,1,0,0,5,Doug Harvey,"B.Walk (99-33), L.LaGrow (4), K.Saucier (1), T.McGraw (1), R.Reed (4-W)",PHI,1980
36,37,May 27,True,PIT,"L,2-3",13.0,9,3,2,1,7,14,0,0,3.62,56,,,0.0,0.0,2,0,48,1,2,5,1,0,1,0,3,Andy Olsen,"S.Carlton (3-73), T.McGraw (0), D.Noles (1-L)",PHI,1980
37,38,May 28,True,PIT,"W,6-3",9.0,10,3,3,0,1,4,2,0,3.6,37,,,0.0,0.0,1,0,36,2,0,0,0,0,0,1,2,Nick Colosi,"R.Lerch (9-53-W), R.Reed (1-Sv)",PHI,1980
38,39,May 29,True,PIT,"L,4-5",9.0,14,5,5,0,2,5,0,0,3.64,42,,,0.0,0.0,1,1,40,2,0,1,0,0,0,0,4,Fred Brocklander,"D.Ruthven (3-25-L), K.Saucier (2), L.LaGrow (2), T.McGraw (1)",PHI,1980
39,40,May 30,False,CHC,"L,7-10",8.0,11,10,6,4,3,6,2,0,3.71,38,,,0.0,0.0,2,1,34,1,0,0,0,1,1,0,5,John McSherry,"D.Larson (5-30-L), L.LaGrow (0), K.Saucier (0), R.Reed (1), D.Noles (2)",PHI,1980
40,41,May 31,False,CHC,"W,7-0",9.0,4,0,0,0,2,13,0,0,3.62,33,,,0.0,0.0,0,0,31,1,0,0,0,0,0,0,2,Joe West,"S.Carlton (3-80-W), D.Noles (0)",PHI,1980
41,42,Jun 1,False,CHC,"L,4-5",8.0,9,5,5,0,5,7,2,0,3.66,37,,,1.0,0.0,1,0,32,0,0,0,0,0,0,0,3,Charlie Williams,"B.Walk (5-43), R.Reed (1-L), K.Saucier (1)",PHI,1980
42,43,Jun 2,False,PIT,"L,3-9",8.0,11,9,4,5,5,4,0,0,3.68,38,,,4.0,2.0,5,0,32,2,1,1,1,0,2,2,4,Terry Tata,"R.Lerch (4-32-L), L.LaGrow (2), K.Saucier (0), D.Larson (2)",PHI,1980
43,44,Jun 3,False,PIT,"L,3-4",8.2,13,4,4,0,5,6,1,1,3.69,43,,,2.0,0.0,0,0,36,3,1,4,1,0,0,2,2,Bruce Froemming,"D.Ruthven (4-45), T.McGraw (4-BL)",PHI,1980
44,45,Jun 4,False,PIT,"W,4-3",9.0,7,3,3,0,2,4,0,0,3.67,35,,,,,0,0,33,4,0,0,0,0,0,1,1,John Kibler,S.Carlton (3-63-W),PHI,1980
45,46,Jun 6,True,CHC,"W,6-5",9.0,11,5,5,0,0,8,0,0,3.7,37,,,1.0,0.0,0,0,36,3,1,0,1,0,0,1,4,Nick Colosi,"B.Walk (4-34-W), K.Saucier (3-H), R.Reed (4-H), T.McGraw (2-Sv)",PHI,1980
46,47,Jun 7,True,CHC,"W,5-2",9.0,6,2,2,0,5,2,1,0,3.67,36,,,2.0,0.0,1,1,31,1,0,0,0,0,0,1,2,Fred Brocklander,"R.Lerch (4-54-W), D.Noles (6-Sv)",PHI,1980
47,48,Jun 8,True,CHC,"L,0-2",9.0,7,2,2,0,2,9,0,0,3.63,36,,,0.0,0.0,0,0,33,3,0,0,1,0,1,1,2,Doug Harvey,"D.Ruthven (4-59-L), R.Reed (1)",PHI,1980
48,49,Jun 9,True,SFG,"L,1-3",9.0,6,3,3,0,3,11,1,0,3.62,36,,,0.0,0.0,0,0,32,2,0,1,0,1,0,0,3,Fred Brocklander,"S.Carlton (4-74), D.Noles (1-BL), T.McGraw (2)",PHI,1980
49,50,Jun 10,True,SFG,"W,4-3",9.0,6,3,3,0,2,6,0,0,3.61,33,,,2.0,0.0,0,1,31,2,0,0,0,0,1,2,3,Jerry Dale,"B.Walk (3-44), K.Saucier (3-W), R.Reed (1-Sv)",PHI,1980
50,51,Jun 11,True,SFG,"L,4-7",9.0,13,7,7,0,2,2,2,0,3.67,41,,,4.0,2.0,2,1,36,2,1,0,2,1,0,0,5,Bob Engel,"R.Lerch (3-27-L), L.LaGrow (8), K.Saucier (0), D.Noles (1), T.McGraw (1)",PHI,1980
51,52,Jun 13,True,SDP,"W,9-6",9.0,11,6,6,0,3,2,0,0,3.72,39,,,1.0,0.0,0,0,36,2,0,0,0,0,0,2,2,John Kibler,"D.Ruthven (4-36-W), R.Reed (2)",PHI,1980
52,53,Jun 14,True,SDP,"W,3-1",9.0,6,1,1,0,0,14,0,0,3.67,33,,,0.0,0.0,1,1,33,0,0,0,0,0,0,0,2,Terry Tata,"S.Carlton (4-79-W), T.McGraw (2-Sv)",PHI,1980
53,54,Jun 15,True,SDP,"W,8-5",9.0,12,5,5,0,1,6,0,0,3.69,40,,,3.0,1.0,2,0,39,0,0,0,0,0,0,0,3,Lanny Harris,"B.Walk (4-43-W), K.Saucier (3), L.LaGrow (3-Sv)",PHI,1980
54,55,Jun 16,False,LAD,"W,3-2",12.0,8,2,2,0,2,6,0,0,3.64,45,,,0.0,0.0,0,1,43,2,0,0,0,0,1,0,3,Paul Pryor,"R.Lerch (4-74), R.Reed (2-W), T.McGraw (1-Sv)",PHI,1980
55,56,Jun 17,False,LAD,"W,6-5",9.0,8,5,2,3,4,10,3,0,3.61,39,,,1.0,0.0,0,1,32,1,0,1,3,0,1,0,4,John McSherry,"D.Noles (5-38), L.LaGrow (1), R.Reed (0-W), T.McGraw (0-Sv)",PHI,1980
56,57,Jun 18,False,SDP,"W,5-1",9.0,7,1,1,0,4,11,0,0,3.56,36,,,0.0,0.0,0,1,31,2,0,1,1,0,0,1,2,Ed Montague,"S.Carlton (3-69-W), T.McGraw (0)",PHI,1980
