,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
60,61,Jun 17,True,CAL,"W,5-3",9.0,5,3,2,1,4,11,0,0,3.84,35,,,,,1,0,30,1,0,0,0,1,0,1,1,Bill Haller,S.Stone (4-74-W),BAL,1980
61,62,Jun 18,True,OAK,"W,3-2",9.0,7,2,2,0,1,5,1,0,3.81,34,,,,,0,0,32,3,0,0,1,0,1,1,1,Vic Voltaggio,M.Flanagan (4-69-W),BAL,1980
62,63,Jun 19,True,OAK,"W,4-3",9.0,6,3,3,0,0,6,2,0,3.8,33,,,,,0,0,32,1,0,0,1,0,0,0,1,Russ Goetz,S.McGregor (4-69-W),BAL,1980
63,64,Jun 20,True,SEA,"L,1-3",9.0,9,3,3,0,3,1,1,0,3.79,38,,,1.0,0.0,0,0,33,1,0,0,2,0,0,0,2,Nick Bremigan,"J.Palmer (3-53-L), T.Stoddard (3)",BAL,1980
64,65,Jun 21,True,SEA,"W,9-0",9.0,5,0,0,0,2,7,0,0,3.73,32,,,,,0,1,30,1,0,0,0,0,0,1,1,Derryl Cousins,S.Stone (3-82-W),BAL,1980
65,66,Jun 22,True,SEA,"L,5-7",9.0,12,7,7,0,3,8,1,0,3.78,38,,,4.0,4.0,0,1,35,0,1,1,0,0,0,1,3,Marty Springstead,"M.Flanagan (3-47), T.Stoddard (1-BL), T.Martinez (7)",BAL,1980
66,67,Jun 24,True,TOR,"W,1-0",9.0,4,0,0,0,0,6,0,0,3.72,29,,,,,0,0,29,1,0,0,0,0,0,1,1,Dallas Parks,S.McGregor (4-85-W),BAL,1980
67,68,Jun 25,True,TOR,"W,6-3",9.0,8,3,2,1,2,2,0,1,3.7,37,,,,,0,0,33,0,0,0,0,1,0,2,1,Nick Bremigan,J.Palmer (4-61-W),BAL,1980
68,69,Jun 26,True,TOR,"W,4-1",9.0,6,1,1,0,2,9,1,0,3.66,35,,,,,2,0,33,1,0,0,0,0,0,0,1,Durwood Merrill,S.Stone (4-78-W),BAL,1980
69,70,Jun 27,False,BOS,"L,2-3",8.0,8,3,3,0,2,3,0,0,3.65,32,,,,,1,1,29,1,0,0,0,1,0,1,1,Russ Goetz,M.Flanagan (4-55-L),BAL,1980
70,71,Jun 28,False,BOS,"W,8-4",9.0,11,4,4,0,3,4,1,0,3.66,38,,,2.0,1.0,0,1,35,1,0,0,0,0,0,2,2,Ken Kaiser,"S.McGregor (3-51-W), T.Stoddard (5)",BAL,1980
71,72,Jun 30,False,TOR,"W,9-7",9.0,13,7,6,1,5,4,0,0,3.69,43,,,2.0,2.0,0,0,38,3,0,0,0,0,0,2,3,Fred Spenn,"S.Stone (3-65-W), T.Martinez (7), T.Stoddard (1)",BAL,1980
72,73,Jul 1,False,TOR,"W,2-0",9.0,4,0,0,0,0,4,0,0,3.64,30,,,1.0,0.0,0,0,30,1,1,0,0,0,0,1,2,Jim Evans,"J.Palmer (5-80-W), T.Martinez (0-Sv)",BAL,1980
73,74,Jul 2,False,TOR,"W,6-2",9.0,8,2,2,0,0,3,0,1,3.62,35,,,,,0,1,33,1,1,0,0,1,0,0,1,Ted Hendry,M.Flanagan (4-66-W),BAL,1980
74,75,Jul 3,True,BOS,"L,2-5",9.0,12,5,5,0,0,5,1,0,3.64,36,,,2.0,1.0,0,1,36,0,0,0,0,0,0,2,2,Terry Cooney,"S.McGregor (4-30-L), S.Stewart (17)",BAL,1980
75,76,Jul 4,True,BOS,"W,10-3",9.0,9,3,3,0,2,5,1,0,3.63,38,,,3.0,0.0,0,0,36,0,1,0,0,0,1,0,2,Bill Kunkel,"S.Stone (3-47-W), T.Stoddard (3-Sv)",BAL,1980
76,77,Jul 5,True,BOS,"L,0-1",9.0,7,1,1,0,0,7,0,0,3.59,33,,,,,0,1,30,2,0,0,2,1,0,0,1,Richard Shulock,J.Palmer (3-76-L),BAL,1980
77,78,Jul 6,True,BOS,"L,4-6",9.0,14,6,6,0,0,3,1,0,3.62,38,,,1.0,1.0,0,1,36,1,0,0,1,1,0,0,3,Rocky Roe,"M.Flanagan (3-21-L), D.Ford (22), T.Stoddard (1)",BAL,1980
78,79,Jul 10,False,CHW,"W,9-2",9.0,10,2,2,0,2,3,1,0,3.6,39,,,1.0,0.0,0,0,37,1,0,0,0,0,1,1,2,Rich Garcia,"S.McGregor (6-55-W), T.Stoddard (3)",BAL,1980
79,80,Jul 11,False,CHW,"L,4-5",8.0,12,5,5,0,1,5,1,1,3.63,38,,,1.0,0.0,0,1,35,3,0,1,1,0,0,0,2,Dallas Parks,"J.Palmer (5-34-L), S.Stewart (7)",BAL,1980
80,81,Jul 12,True,KCR,"W,3-1",9.0,5,1,1,0,8,6,0,0,3.59,38,,,2.0,0.0,1,0,30,0,1,0,0,0,1,2,3,Steve Palermo,"S.Stone (7-67-W), T.Martinez (10-H), T.Stoddard (1-Sv)",BAL,1980
81,82,Jul 13,True,KCR,"L,1-5",9.0,14,5,5,0,3,4,0,0,3.61,43,,,2.0,0.0,2,0,40,4,0,1,0,0,1,1,2,Al Clark,"M.Flanagan (6-28-L), D.Martínez (40)",BAL,1980
82,83,Jul 14,True,KCR,"L,4-8",9.0,17,8,5,3,3,2,1,0,3.63,46,,,2.0,0.0,2,1,43,1,1,2,0,0,1,1,2,Dave Phillips,"S.McGregor (3-28-L), D.Ford (7)",BAL,1980
83,84,Jul 15,False,MIL,"W,7-3",9.0,8,3,2,1,0,2,0,0,3.61,35,,,2.0,1.0,1,0,35,2,0,0,0,0,0,0,2,Bill Haller,"J.Palmer (3-55-W), T.Stoddard (2)",BAL,1980
84,85,Jul 16,False,MIL,"W,10-4",9.0,10,4,4,0,1,5,1,0,3.61,37,,,4.0,1.0,0,0,36,1,0,0,0,0,0,1,3,Russ Goetz,"S.Stone (3-48-W), T.Martinez (3), S.Stewart (4-Sv)",BAL,1980
85,86,Jul 17,False,MIL,"W,1-0",9.0,5,0,0,0,1,4,0,0,3.57,32,,,2.0,0.0,0,0,31,1,0,0,0,0,0,1,2,Rocky Roe,"D.Martínez (3-77-W), T.Martinez (0-Sv)",BAL,1980
86,87,Jul 18,True,TEX,"W,8-7",9.0,10,7,7,0,4,3,1,0,3.61,41,,,3.0,3.0,0,0,36,1,0,0,1,0,1,1,3,Terry Cooney,"M.Flanagan (4-55-W), T.Stoddard (2), T.Martinez (0-Sv)",BAL,1980
87,88,Jul 19,True,TEX,"L,8-11",10.0,14,11,11,0,4,3,2,1,3.69,48,,,6.0,2.0,1,0,42,1,0,0,1,0,0,1,5,Bill Kunkel,"S.McGregor (4-40), D.Ford (4-H), T.Stoddard (0-BSv), T.Martinez (0), S.Stewart (2-L)",BAL,1980
88,89,Jul 20,True,TEX,"L,1-7",9.0,9,7,7,0,2,2,1,0,3.73,37,,,,,1,0,34,2,1,0,0,1,0,0,1,Ted Hendry,J.Palmer (4-41-L),BAL,1980
89,90,Jul 21(1),False,MIN,"L,7-8",10.2,10,8,8,0,3,7,3,0,3.77,45,,,3.0,2.0,0,0,40,2,0,0,1,1,0,0,3,Jerry Neudecker,"D.Martínez (3-24), D.Ford (1), T.Martinez (1-L)",BAL,1980
90,91,Jul 21(2),False,MIN,"W,12-5",9.0,9,5,5,0,7,9,0,0,3.78,42,,,1.0,1.0,0,1,34,1,0,0,0,0,0,0,2,George Maloney,"S.Stone (4-50-W), T.Stoddard (1)",BAL,1980
91,92,Jul 22,False,MIN,"W,8-4",9.0,7,4,4,0,1,5,1,0,3.78,34,,,,,0,1,32,0,0,0,0,1,0,0,1,Dallas Parks,M.Flanagan (3-61-W),BAL,1980
92,93,Jul 23,False,MIN,"W,8-7",9.0,11,7,5,2,3,4,1,0,3.8,40,,,3.0,2.0,0,0,36,4,0,0,0,1,0,1,3,Mike Reilly,"S.McGregor (3-33-W), S.Stewart (3-H), T.Martinez (1-Sv)",BAL,1980
