,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
53,54,Jun 3,True,TEX,"L,6-9",9.0,12,9,7,2,7,3,1,0,5.27,43,166.0,87.0,2.0,1.0,1,0,36,3,1,0,0,0,0,3,3,Chuck Meriwether,"S.Sparks (4-21-L), M.Potts (2), T.Burrows (2)",MIL,1996
54,55,Jun 4,True,TEX,"W,6-2",9.0,8,2,2,0,2,5,1,0,5.21,35,126.0,74.0,1.0,0.0,0,0,33,2,0,0,0,0,0,2,3,Jim Evans,"R.Bones (4-58-W), G.Lloyd (2), M.Fetters (2)",MIL,1996
55,56,Jun 5,True,TEX,"W,6-4",9.0,9,4,4,0,4,6,1,0,5.18,39,140.0,84.0,4.0,1.0,0,1,34,1,0,0,1,0,2,2,5,Larry McCoy,"B.McDonald (4-57-W), G.Lloyd (0-H), M.Boze (4), R.García (2-H), M.Fetters (0-Sv)",MIL,1996
56,57,Jun 7,False,BOS,"L,7-10",8.0,10,10,10,0,7,8,5,2,5.28,43,182.0,96.0,2.0,0.0,0,0,34,2,0,0,0,0,0,0,4,Mike Reilly,"Á.Miranda (5-38), M.Boze (1-H), R.García (1-BL), K.Wickander (4)",MIL,1996
57,58,Jun 8,False,BOS,"W,3-2",10.0,9,2,2,0,7,5,0,0,5.21,45,185.0,102.0,2.0,1.0,1,0,37,2,0,2,1,0,0,1,4,Rich Garcia,"S.Karl (5-49), M.Boze (0), G.Lloyd (2-W), M.Fetters (2-Sv)",MIL,1996
58,59,Jun 9,False,BOS,"W,11-8",10.0,9,8,8,0,11,4,2,0,5.25,47,201.0,110.0,1.0,0.0,0,1,34,1,0,0,1,1,0,2,4,Gary Cederstrom,"R.Bones (4-13), K.Wickander (1), T.Burrows (5-W), M.Fetters (0-Sv)",MIL,1996
59,60,Jun 10,False,TEX,"L,3-8",8.0,14,8,8,0,5,4,0,0,5.31,41,161.0,91.0,5.0,0.0,3,1,35,2,1,0,0,1,0,0,3,Tim Welke,"B.Givens (99-16-L), M.Potts (6), T.Burrows (0)",MIL,1996
60,61,Jun 11,False,TEX,"W,14-4",9.0,14,4,4,0,0,6,1,0,5.28,41,160.0,102.0,1.0,0.0,0,0,41,1,1,0,0,0,0,0,2,Joe Brinkman,"B.McDonald (5-32-W), R.García (3-Sv)",MIL,1996
61,62,Jun 12,False,TEX,"L,6-13",8.0,12,13,7,6,7,8,3,0,5.32,44,179.0,103.0,2.0,2.0,0,0,37,2,0,0,0,0,2,0,3,Ken Kaiser,"Á.Miranda (4-30-L), K.Wickander (2), M.Boze (3)",MIL,1996
62,63,Jun 13,True,OAK,"W,16-3",9.0,12,3,3,0,3,7,0,1,5.28,40,149.0,93.0,0.0,0.0,0,0,36,3,0,0,0,0,0,2,2,Ray DiMuro,"S.Karl (4-48-W), J.Mercedes (99)",MIL,1996
63,64,Jun 14,True,OAK,"W,6-2",9.0,6,2,2,0,2,5,1,0,5.23,34,125.0,83.0,1.0,0.0,0,0,31,1,0,0,0,1,0,1,3,Fieldin Culbreth,"R.Bones (4-57-W), R.García (2), M.Fetters (4)",MIL,1996
64,65,Jun 15,True,OAK,"W,12-9",9.0,12,9,9,0,6,7,2,1,5.29,46,181.0,103.0,6.0,3.0,1,0,38,2,0,0,0,1,1,1,5,Jim McKean,"B.Givens (4-45-W), G.Lloyd (6), M.Boze (2), T.Burrows (4), R.García (0-Sv)",MIL,1996
65,66,Jun 16,True,OAK,"L,9-10",9.0,13,10,9,1,2,4,1,2,5.35,44,162.0,100.0,0.0,0.0,0,0,38,5,1,1,0,2,1,0,3,Ted Hendry,"B.McDonald (4-45), J.Mercedes (2-H), M.Fetters (1-BL)",MIL,1996
