,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
123,124,Aug 23,False,OAK,"L,2-8",8.0,11,8,8,0,2,6,0,0,3.63,36,143.0,99.0,3.0,3.0,0,0,34,2,2,0,0,0,2,1,4,Dana DeMuth,"J.Odorizzi (4-61), S.Geltz (1-BL), M.Andriese (3), E.Romero (5)",TBR,2015
124,125,Aug 25,True,MIN,"L,7-11",9.0,12,11,11,0,5,11,3,0,3.69,43,167.0,104.0,0.0,0.0,0,0,38,2,1,0,0,0,0,1,4,Andy Fletcher,"N.Karns (5-30), M.Andriese (1-L), X.Cedeño (5), E.Romero (1)",TBR,2015
125,126,Aug 26,True,MIN,"L,3-5",9.0,13,5,5,0,1,15,2,0,3.7,42,152.0,96.0,6.0,2.0,1,0,39,4,0,0,1,1,0,0,5,Jordan Baker,"C.Archer (5-49-L), X.Cedeño (0), A.Colomé (3), B.Gomes (4), E.Romero (0)",TBR,2015
126,127,Aug 27,True,MIN,"W,5-4",9.0,9,4,3,1,2,11,1,0,3.69,37,164.0,109.0,2.0,0.0,0,0,35,4,0,0,0,0,0,1,4,Paul Emmel,"D.Smyly (5-36), B.Gomes (0-W), A.Colomé (0-H), B.Boxberger (5-Sv)",TBR,2015
127,128,Aug 28,True,KCR,"L,2-3",9.0,7,3,2,1,4,8,1,0,3.68,37,152.0,102.0,1.0,0.0,0,0,33,1,0,0,0,0,0,1,4,Jeff Kellogg,"E.Ramírez (5-42-L), X.Cedeño (1), M.Andriese (2), S.Geltz (4)",TBR,2015
128,129,Aug 29,True,KCR,"L,3-6",9.0,11,6,5,1,3,8,0,0,3.69,44,189.0,118.0,4.0,0.0,3,0,41,3,0,1,0,0,3,0,4,Brian O'Nora,"J.Odorizzi (5-37-L), S.Geltz (0), E.Romero (2), B.Gomes (1)",TBR,2015
129,130,Aug 30,True,KCR,"W,3-2",9.0,7,2,2,0,2,7,0,0,3.68,35,137.0,90.0,0.0,0.0,1,1,33,0,0,0,0,0,1,0,4,Clint Fagan,"N.Karns (4-51), X.Cedeño (1-W), A.Colomé (2-H), B.Boxberger (2-Sv)",TBR,2015
130,131,Aug 31,False,BAL,"W,6-3",9.0,8,3,3,0,5,10,0,0,3.67,41,178.0,111.0,0.0,0.0,0,0,36,1,0,0,0,0,2,1,4,Laz Diaz,"C.Archer (4-67-W), M.Andriese (2), A.Colomé (0-H), B.Boxberger (0-Sv)",TBR,2015
131,132,Sep 1,False,BAL,"W,11-2",9.0,6,2,2,0,1,14,1,0,3.66,33,129.0,94.0,0.0,0.0,1,0,32,2,0,0,0,0,0,1,2,Chris Guccione,"D.Smyly (4-78-W), K.Yates (16)",TBR,2015
132,133,Sep 2,False,BAL,"L,6-7",10.0,9,7,7,0,3,6,3,1,3.68,40,151.0,96.0,0.0,0.0,0,1,36,2,0,0,0,0,0,1,6,Cory Blaser,"E.Ramírez (4-37), B.Gomes (3), S.Geltz (3-H), A.Colomé (1-H), B.Boxberger (1-BSv), M.Andriese (1-L)",TBR,2015
