,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
96,97,Jul 27,False,MON,"W,6-3",43,37,6,12,1,1,0,6,6,0,5,0,0,0,1,1,3,2,0.255,0.322,0.364,0.686,10,11,L,B.Lee(22),HOU,1980
97,98,Jul 28,False,PHI,"W,3-2",42,37,3,9,1,2,0,3,5,0,3,0,0,0,0,0,1,2,0.255,0.322,0.364,0.686,9,13,R,N.Espinosa(51),HOU,1980
98,99,Jul 29,False,PHI,"L,6-9",42,33,6,12,1,1,1,6,5,2,5,0,2,2,0,0,1,2,0.256,0.323,0.366,0.689,9,14,L,R.Lerch(27),HOU,1980
99,100,Jul 30,False,PHI,"L,4-6",38,35,4,9,3,0,0,4,3,0,3,0,0,0,0,1,1,0,0.256,0.323,0.365,0.689,7,15,R,D.Ruthven(45),HOU,1980
100,101,Aug 1,False,NYM,"L,4-5",37,32,4,8,2,0,1,3,5,0,4,0,0,0,0,0,0,2,0.256,0.324,0.366,0.689,6,12,R,J.Pacella(30),HOU,1980
101,102,Aug 2,False,NYM,"L,3-5",37,34,3,8,1,0,1,3,3,0,7,0,0,0,0,0,0,0,0.256,0.323,0.366,0.689,7,12,R,R.Jackson(40),HOU,1980
102,103,Aug 3,False,NYM,"W,3-2",45,40,3,11,0,0,1,3,3,0,7,0,2,0,1,0,0,0,0.256,0.323,0.366,0.689,12,13,L,P.Falcone(47),HOU,1980
103,104,Aug 4,True,SFG,"W,4-2",31,28,4,6,2,1,0,4,2,0,3,0,0,1,0,0,0,0,0.256,0.323,0.365,0.688,3,12,R,A.Hargesheimer(34),HOU,1980
104,105,Aug 5,True,SFG,"L,3-9",39,37,3,10,0,1,1,3,2,0,5,0,0,0,1,1,0,0,0.256,0.323,0.366,0.689,9,17,R,J.Stember(45),HOU,1980
105,106,Aug 6,True,SFG,"W,1-0",34,32,1,10,0,0,0,1,2,2,7,0,0,0,0,1,1,0,0.256,0.323,0.365,0.688,9,11,L,V.Blue(59),HOU,1980
