,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
114,115,Aug 8,True,BAL,"L,2-6",36,31,2,5,1,1,0,2,5,0,8,0,0,0,0,1,0,0,0.279,0.351,0.421,0.772,7,9,R,M.Mussina(67),ANA,1997
115,116,Aug 9,True,BAL,"W,4-3",32,28,4,6,2,1,0,4,2,2,7,1,0,1,0,1,1,0,0.278,0.351,0.421,0.771,4,10,R,S.Kamieniecki(74),ANA,1997
116,117,Aug 10,True,BAL,"L,3-4",40,34,3,8,0,0,2,3,5,0,6,0,1,0,0,0,1,1,0.278,0.35,0.421,0.771,10,11,L,J.Key(51),ANA,1997
117,118,Aug 12,False,CHW,"L,5-8",38,36,5,9,4,0,0,5,2,0,4,0,0,0,0,0,0,0,0.278,0.35,0.42,0.77,6,10,R,J.Navarro(48),ANA,1997
118,119,Aug 13,False,CHW,"L,2-5",36,34,2,8,2,0,0,2,1,0,6,1,0,0,0,0,1,0,0.277,0.349,0.419,0.769,7,9,L,S.Eyre(50),ANA,1997
119,120,Aug 14,False,MIL,"W,5-1",39,37,5,9,2,0,2,4,2,0,3,0,0,0,1,0,2,0,0.277,0.349,0.42,0.768,7,9,R,J.Mercedes(49),ANA,1997
120,121,Aug 15,False,MIL,"W,5-3",42,36,5,10,1,0,0,3,6,0,6,0,0,0,2,2,2,1,0.277,0.349,0.419,0.768,10,9,R,B.Florie(40),ANA,1997
121,122,Aug 16,False,BAL,"L,9-10",38,36,9,12,2,1,4,9,2,0,2,0,0,0,0,1,1,1,0.278,0.349,0.422,0.771,2,9,L,R.Krivda(23),ANA,1997
122,123,Aug 17,False,BAL,"L,4-5",40,37,4,10,1,1,0,4,3,0,8,0,0,0,1,2,0,1,0.277,0.349,0.421,0.77,6,10,R,S.Erickson(47),ANA,1997
123,124,Aug 18,False,BAL,"L,1-2",35,32,1,7,3,0,0,1,3,0,8,0,0,0,0,2,0,0,0.277,0.349,0.42,0.769,7,9,R,M.Mussina(64),ANA,1997
124,125,Aug 19,True,NYY,"W,12-4",42,36,12,12,4,0,2,11,4,0,6,2,0,0,0,1,1,0,0.277,0.349,0.422,0.771,6,11,L,D.Wells(-5),ANA,1997
125,126,Aug 20 (1),True,NYY,"L,3-7",38,33,3,6,2,0,1,3,5,0,6,0,0,0,0,0,0,0,0.277,0.349,0.421,0.77,8,10,R,D.Gooden(61),ANA,1997
126,127,Aug 20 (2),True,NYY,"L,5-8",36,35,5,9,3,0,2,4,1,0,10,0,0,0,0,1,0,0,0.277,0.348,0.422,0.77,4,9,R,H.Irabu(57),ANA,1997
127,128,Aug 21,True,NYY,"L,3-4",49,41,3,12,5,0,0,3,7,1,10,0,1,0,0,3,1,2,0.277,0.349,0.422,0.771,10,12,L,A.Pettitte(71),ANA,1997
128,129,Aug 22,True,BOS,"W,8-5",39,32,8,10,3,0,0,7,4,0,5,2,0,1,0,1,1,0,0.277,0.349,0.422,0.771,7,9,R,B.Saberhagen(38),ANA,1997
129,130,Aug 23,True,BOS,"W,6-1",39,36,6,11,2,0,1,5,3,0,5,0,0,0,1,1,3,0,0.277,0.349,0.422,0.771,9,9,R,A.Sele(32),ANA,1997
