,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
96,97,Jul 31,True,CAL,"W,15-6",9.0,13,6,6,0,3,4,2,0,4.21,42,,,0.0,0.0,0,0,39,3,0,1,0,0,0,0,2,Mike Reilly,"M.Wilcox (3-26-W), D.Rozema (5-Sv)",DET,1980
97,98,Aug 1(1),True,SEA,"W,1-0",9.0,6,0,0,0,1,2,0,0,4.16,33,,,,,0,0,31,0,0,0,1,0,0,0,1,Mark Johnson,J.Morris (4-76-W),DET,1980
98,99,Aug 1(2),True,SEA,"W,5-2",9.0,10,2,2,0,3,5,1,0,4.14,37,,,3.0,0.0,0,0,33,1,0,0,0,1,0,3,3,Jim Evans,"D.Petry (3-61-W), P.Underwood (1-H), A.López (1-Sv)",DET,1980
99,100,Aug 2,True,SEA,"W,9-3",9.0,4,3,3,0,4,4,1,0,4.13,34,,,0.0,0.0,0,0,30,0,0,0,0,0,0,1,2,Mark Johnson,"B.Robbins (3-58-W), A.López (0-Sv)",DET,1980
100,101,Aug 3,True,SEA,"W,4-3",9.0,6,3,2,1,8,5,0,0,4.11,41,,,2.0,1.0,0,0,33,1,0,1,0,0,1,1,3,Dale Ford,"R.Weaver (4-51), D.Rozema (2-W), A.López (0-Sv)",DET,1980
101,102,Aug 4,True,KCR,"L,5-6",9.0,8,6,6,0,2,4,3,0,4.13,37,,,,,0,1,34,0,0,0,1,0,1,0,1,Fred Spenn,D.Schatzeder (4-49-L),DET,1980
102,103,Aug 5,True,KCR,"L,3-6",9.0,6,6,6,0,2,6,1,0,4.15,35,,,1.0,0.0,0,0,33,2,1,0,0,0,0,0,2,Rich Garcia,"M.Wilcox (4-45-L), P.Underwood (3)",DET,1980
103,104,Aug 6,True,KCR,"L,4-5",9.0,12,5,5,0,5,5,0,1,4.16,43,,,4.0,0.0,0,0,34,1,1,0,1,2,0,2,4,Greg Kosc,"J.Morris (4-32-L), R.Weaver (2), B.Robbins (3), D.Rozema (2)",DET,1980
104,105,Aug 8,False,TEX,"W,8-0",9.0,5,0,0,0,3,7,0,0,4.12,33,,,,,0,0,30,0,0,0,0,0,0,2,1,Bill Haller,D.Petry (6-81-W),DET,1980
105,106,Aug 9,False,TEX,"L,3-4",9.2,12,4,4,0,2,5,0,0,4.11,43,,,2.0,2.0,0,0,40,2,0,1,0,1,0,0,2,Dan Morrison,"D.Schatzeder (4-62), A.López (5-BL)",DET,1980
106,107,Aug 10,False,TEX,"L,2-4",8.0,8,4,4,0,2,3,0,0,4.11,33,,,1.0,0.0,0,0,31,1,1,1,0,0,0,1,2,Ken Kaiser,"R.Weaver (3-29-L), P.Underwood (4)",DET,1980
107,108,Aug 11,True,BOS,"W,8-7",9.0,11,7,6,1,6,9,2,0,4.13,44,,,3.0,0.0,2,0,37,2,0,1,0,1,1,0,3,Steve Palermo,"J.Morris (4-27), B.Robbins (4), A.López (1-W)",DET,1980
108,109,Aug 12,True,BOS,"L,4-5",9.0,13,5,3,2,1,3,1,0,4.12,41,,,0.0,0.0,1,0,40,3,0,0,0,0,1,1,2,Larry McCoy,"M.Fidrych (99-46-L), A.López (0)",DET,1980
109,110,Aug 13,True,BOS,"W,2-1",9.0,11,1,1,0,3,8,0,0,4.09,41,,,5.0,0.0,0,0,37,3,0,2,1,0,2,1,3,Fred Spenn,"D.Petry (4-57-W), P.Underwood (2), A.López (0-Sv)",DET,1980
110,111,Aug 14,True,BOS,"L,1-3",9.0,7,3,3,0,3,4,1,1,4.08,35,,,1.0,0.0,0,0,31,2,0,1,0,0,0,2,2,Greg Kosc,"D.Schatzeder (4-59-L), D.Rozema (7)",DET,1980
