,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
144,145,Sep 18,False,BOS,"L,3-8",8.0,15,8,8,0,3,2,1,0,4.53,40,,,2.0,2.0,0,1,37,3,0,0,0,0,1,2,2,Larry McCoy,"W.Garland (4-14-L), M.Stanton (1)",CLE,1980
145,146,Sep 19,False,DET,"L,3-4",8.0,11,4,3,1,3,7,1,0,4.52,37,,,0.0,0.0,0,1,34,4,0,0,0,0,1,0,2,Terry Cooney,"B.Owchinko (4-42-L), S.Monge (2)",CLE,1980
146,147,Sep 20,False,DET,"L,3-13",8.0,14,13,13,0,9,12,1,0,4.58,45,,,6.0,4.0,2,0,35,0,2,0,0,1,0,1,4,Bill Kunkel,"R.Waits (9-28-L), S.Wihtol (6), R.Grimsley (3), M.Stanton (1)",CLE,1980
147,148,Sep 21,False,DET,"L,1-13",8.0,15,13,13,0,5,1,1,2,4.64,46,,,2.0,0.0,0,0,39,3,0,0,0,0,0,0,2,Richard Shulock,"D.Spillner (3-3-L), S.Wihtol (0)",CLE,1980
148,149,Sep 22,False,NYY,"L,3-4",8.0,4,4,3,1,6,6,0,0,4.64,32,,,1.0,0.0,2,0,24,2,0,0,1,1,0,2,2,Larry McCoy,"L.Barker (4-56-L), S.Monge (2)",CLE,1980
149,150,Sep 23,False,NYY,"L,4-5",8.2,11,5,5,0,6,2,0,0,4.64,41,,,4.0,4.0,0,0,34,2,1,1,0,1,0,0,3,Steve Palermo,"W.Garland (4-50), M.Stanton (2-L), S.Monge (0-BSv)",CLE,1980
150,151,Sep 24,False,NYY,"L,3-7",8.0,11,7,6,1,4,6,0,1,4.65,39,,,5.0,1.0,0,1,34,2,0,1,0,0,1,1,3,Al Clark,"B.Owchinko (4-29-L), S.Wihtol (2), M.Stanton (0)",CLE,1980
151,152,Sep 25,False,NYY,"W,5-0",9.0,7,0,0,0,4,6,0,0,4.62,37,,,,,0,0,33,1,0,0,0,0,0,1,1,Dave Phillips,R.Waits (4-75-W),CLE,1980
152,153,Sep 26,True,BAL,"W,5-4",9.0,12,4,4,0,4,8,0,0,4.62,42,,,4.0,2.0,0,1,37,3,1,1,1,0,0,0,3,Jim Evans,"D.Spillner (4-52-W), V.Cruz (8), S.Monge (2-Sv)",CLE,1980
153,154,Sep 27,True,BAL,"W,6-5",9.0,12,5,5,0,1,6,0,0,4.62,39,,,1.0,0.0,5,0,38,0,0,0,0,0,0,1,2,Larry Barnett,"L.Barker (4-41-W), S.Monge (0-Sv)",CLE,1980
154,155,Sep 28,True,BAL,"L,3-5",9.0,10,5,5,0,1,7,2,0,4.62,39,,,2.0,1.0,0,0,38,1,0,0,0,0,1,0,2,Nick Bremigan,"B.Owchinko (3-41-L), S.Wihtol (3)",CLE,1980
155,156,Sep 30,True,NYY,"W,12-9",9.0,12,9,8,1,5,5,3,0,4.64,44,,,5.0,3.0,0,0,39,0,1,0,0,0,0,0,4,Jim McKean,"R.Waits (4-22), D.Spillner (3), S.Monge (2-BW), S.Wihtol (1-Sv)",CLE,1980
156,157,Oct 1,True,NYY,"L,7-18",9.0,19,18,11,7,4,9,5,0,4.69,51,,,1.0,0.0,1,0,45,3,0,0,1,1,1,1,4,Jim Evans,"L.Barker (3-18-L), R.Grimsley (10), M.Stanton (6), V.Cruz (4)",CLE,1980
157,158,Oct 4(1),False,BAL,"L,2-3",12.2,9,3,3,0,5,6,1,0,4.66,52,,,0.0,0.0,0,0,46,1,1,0,1,0,0,0,2,Durwood Merrill,"B.Owchinko (5-73), S.Monge (3-L)",CLE,1980
158,159,Oct 4(2),False,BAL,"W,6-4",9.0,9,4,4,0,2,11,1,0,4.66,36,,,,,0,1,34,0,0,0,0,0,0,0,1,Dave Phillips,R.Waits (3-62-W),CLE,1980
159,160,Oct 5,False,BAL,"L,1-7",8.0,11,7,6,1,2,8,1,0,4.67,39,,,3.0,3.0,1,0,34,1,0,0,1,2,1,0,2,Larry McCoy,"L.Barker (3-28-L), S.Monge (0)",CLE,1980
0,1,Apr 11,True,MIL,"L,3-5",9.0,9,5,5,0,2,5,2,1,5.0,37,,,0.0,0.0,0,3,34,2,1,0,0,0,1,0,2,Larry Barnett,"B.Blyleven (99-56-L), D.Spillner (99)",CLE,1981
1,2,Apr 12,True,MIL,"L,1-6",9.0,9,6,5,1,3,4,2,0,5.0,38,,,2.0,1.0,0,0,34,1,0,0,0,1,0,1,3,Lou DiMuro,"J.Denny (99-48-L), B.Lacey (99), M.Stanton (99)",CLE,1981
2,3,Apr 14,False,TEX,"W,7-1",9.0,10,1,1,0,2,3,0,0,3.67,36,115.0,66.0,,,1,0,34,1,0,0,0,0,0,1,1,Don Denkinger,R.Waits (99-64-W),CLE,1981
3,4,Apr 15,False,TEX,"L,0-8",8.0,12,8,7,1,2,4,1,0,4.63,39,,,2.0,2.0,2,1,36,3,0,0,0,1,1,0,2,Jim McKean,"L.Barker (99-38-L), B.Lacey (2)",CLE,1981
4,5,Apr 16,False,MIL,"W,1-0",9.0,6,0,0,0,1,2,0,0,3.68,33,,,,,1,0,31,1,0,0,1,0,0,1,1,Bill Kunkel,W.Garland (99-76-W),CLE,1981
