,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
52,53,Jun 8,False,TEX,"W,5-4",9.0,12,4,4,0,4,3,0,0,3.94,42,,,3.0,1.0,1,0,36,1,0,1,1,1,1,1,4,Durwood Merrill,"L.Gura (4-47), M.Pattin (6), G.Christenson (1-W), D.Quisenberry (1-Sv)",KCR,1980
53,54,Jun 10,False,CLE,"W,8-4",9.0,7,4,0,4,3,2,0,0,3.87,40,,,2.0,0.0,0,0,37,2,0,0,0,0,3,0,3,Marty Springstead,"R.Martin (5-48), M.Pattin (1-W), G.Christenson (1)",KCR,1980
54,55,Jun 11(1),False,CLE,"W,5-0",9.0,2,0,0,0,4,4,0,0,3.8,32,,,,,1,0,28,1,0,0,0,0,0,1,1,Joe Brinkman,D.Leonard (5-83-W),KCR,1980
55,56,Jun 11(2),False,CLE,"L,5-8",8.0,13,8,8,0,2,3,3,0,3.88,39,,,3.0,0.0,2,0,36,2,0,0,1,0,0,0,3,Nick Bremigan,"P.Splittorff (4-31), R.Gale (3-L), D.Quisenberry (2)",KCR,1980
56,57,Jun 13,False,MIL,"W,4-3",9.0,11,3,2,1,3,2,1,0,3.84,40,,,2.0,0.0,1,0,37,0,1,0,0,0,1,2,2,Bill Haller,"L.Gura (4-55-W), D.Quisenberry (1-Sv)",KCR,1980
57,58,Jun 14,False,MIL,"L,2-5",8.0,10,5,5,0,2,4,3,0,3.87,36,,,1.0,0.0,1,0,33,1,0,0,1,0,0,0,3,Vic Voltaggio,"R.Martin (3-27-L), R.Eastwick (99), G.Christenson (3)",KCR,1980
58,59,Jun 15,False,MIL,"W,7-2",9.0,5,2,2,0,0,8,2,0,3.84,32,,,,,0,0,32,1,0,0,0,0,1,0,1,Russ Goetz,D.Leonard (3-77-W),KCR,1980
59,60,Jun 16,True,TEX,"L,3-6",9.0,12,6,6,0,0,3,0,0,3.88,37,,,5.0,4.0,0,0,37,0,0,0,0,0,0,1,4,Dale Ford,"P.Splittorff (4-70), D.Quisenberry (2-L), G.Christenson (1-BSv), R.Eastwick (1)",KCR,1980
60,61,Jun 17,True,TEX,"W,3-2",9.0,9,2,2,0,3,5,0,0,3.85,35,,,,,1,1,31,1,0,1,1,0,0,2,1,Terry Cooney,R.Gale (5-63-W),KCR,1980
61,62,Jun 18,True,CLE,"W,10-2",9.0,7,2,2,0,2,4,0,0,3.82,36,,,,,3,0,33,2,0,0,1,0,1,0,1,Ken Kaiser,L.Gura (4-67-W),KCR,1980
62,63,Jun 19,True,CLE,"L,4-5",9.0,11,5,5,0,6,6,0,1,3.83,45,,,3.0,0.0,3,0,37,3,0,0,0,1,0,0,3,Fred Spenn,"R.Martin (4-35-L), G.Christenson (2), D.Quisenberry (2)",KCR,1980
63,64,Jun 20,True,MIL,"L,5-10",9.0,15,10,7,3,3,9,0,1,3.88,47,,,2.0,1.0,1,0,41,4,1,2,2,0,2,1,2,Dale Ford,"D.Leonard (4-35-L), M.Pattin (9)",KCR,1980
64,65,Jun 21,True,MIL,"L,1-5",9.0,11,5,5,0,0,2,2,0,3.9,37,,,2.0,0.0,1,0,37,2,0,0,0,0,0,1,2,Terry Cooney,"P.Splittorff (4-37-L), R.Eastwick (4)",KCR,1980
65,66,Jun 22,True,MIL,"W,7-4",9.0,6,4,3,1,1,6,1,0,3.89,36,,,,,0,1,33,0,0,0,1,1,2,0,1,Ken Kaiser,R.Gale (4-66-W),KCR,1980
66,67,Jun 23,False,MIN,"L,1-4",8.0,6,4,3,1,1,3,1,0,3.88,33,,,,,0,0,32,2,0,0,0,0,3,0,1,Mike Reilly,L.Gura (4-58-L),KCR,1980
67,68,Jun 24(1),False,MIN,"L,1-2",8.2,8,2,2,0,5,1,0,0,3.86,38,,,2.0,0.0,0,0,31,1,0,1,2,0,0,0,2,Rocky Roe,"D.Leonard (3-59), D.Quisenberry (4-L)",KCR,1980
68,69,Jun 24(2),False,MIN,"W,4-2",9.0,6,2,2,0,1,2,0,0,3.83,33,,,2.0,2.0,1,0,31,2,0,0,0,1,0,1,2,Rich Garcia,"R.Martin (4-60-W), D.Quisenberry (-1-Sv)",KCR,1980
69,70,Jun 25,False,MIN,"W,4-1",9.0,6,1,1,0,2,0,0,0,3.79,32,,,1.0,0.0,0,0,30,2,0,0,0,0,0,3,2,Jerry Neudecker,"P.Splittorff (3-66-W), D.Quisenberry (0-Sv)",KCR,1980
70,71,Jun 27,False,SEA,"W,2-1",9.0,4,1,1,0,4,3,1,0,3.75,35,,,2.0,0.0,0,0,31,1,0,0,0,0,0,0,2,Mike Reilly,"R.Gale (4-69-W), D.Quisenberry (1-Sv)",KCR,1980
71,72,Jun 28,False,SEA,"W,4-2",9.0,4,2,0,2,1,3,0,0,3.7,32,,,,,0,0,31,1,0,0,0,0,1,1,1,Rocky Roe,L.Gura (4-77-W),KCR,1980
72,73,Jun 29,False,SEA,"L,2-7",8.0,13,7,6,1,1,2,2,0,3.73,37,,,1.0,1.0,0,0,35,1,0,1,1,0,1,0,2,Rich Garcia,"D.Leonard (4-22-L), M.Pattin (8)",KCR,1980
73,74,Jun 30,True,MIN,"L,3-12",9.0,15,12,8,4,4,2,3,0,3.79,47,,,2.0,0.0,0,0,43,2,0,0,0,0,0,0,3,Dan Morrison,"R.Martin (5-19-L), G.Christenson (10), R.Eastwick (8)",KCR,1980
74,75,Jul 1,True,MIN,"L,1-2",9.0,7,2,2,0,1,3,0,0,3.77,35,,,,,0,1,34,2,0,0,0,0,1,0,1,Dave Phillips,P.Splittorff (5-67-L),KCR,1980
75,76,Jul 2,True,MIN,"W,4-3",10.0,6,3,1,2,2,5,0,0,3.73,39,,,1.0,0.0,1,0,37,2,0,0,0,0,1,0,3,Steve Palermo,"R.Gale (4-65), R.Eastwick (1-BSv), D.Quisenberry (4-W)",KCR,1980
76,77,Jul 3,True,SEA,"L,2-13",9.0,18,13,10,3,4,2,2,0,3.81,48,,,3.0,2.0,1,1,42,3,1,1,1,1,0,0,3,Al Clark,"L.Gura (4-33-L), M.Pattin (3), G.Christenson (2)",KCR,1980
77,78,Jul 4,True,SEA,"W,5-3",9.0,9,3,3,0,1,2,0,0,3.8,36,,,1.0,0.0,0,1,34,3,0,0,1,0,0,0,2,Dan Morrison,"D.Leonard (4-46), D.Quisenberry (1-W)",KCR,1980
78,79,Jul 5,True,SEA,"W,5-4",9.0,10,4,4,0,3,5,1,0,3.8,39,,,3.0,0.0,2,0,35,1,0,0,1,0,0,1,3,Dave Phillips,"R.Martin (4-45), J.Twitty (99-W), D.Quisenberry (0-Sv)",KCR,1980
79,80,Jul 6,True,SEA,"L,3-5",9.0,15,5,5,0,2,3,2,0,3.81,45,,,0.0,0.0,0,0,42,4,0,0,0,1,1,0,2,Steve Palermo,"P.Splittorff (4-34-L), R.Eastwick (3)",KCR,1980
