,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
46,47,May 27,False,HOU,"L,0-8",35,33,0,7,0,0,0,0,1,1,3,0,1,0,0,0,1,0,0.258,0.314,0.384,0.698,8,13,R,D.Drabek(75),COL,1993
47,48,May 28,True,PHI,"L,9-15",47,41,9,15,3,1,0,7,6,0,6,0,0,0,1,2,3,0,0.261,0.318,0.386,0.704,11,15,R,B.Rivera(30),COL,1993
48,49,May 29,True,PHI,"L,0-6",31,29,0,6,0,0,0,0,1,0,2,1,0,0,0,3,0,0,0.26,0.317,0.383,0.7,4,14,L,T.Mulholland(76),COL,1993
49,50,May 30,True,PHI,"L,1-18",32,32,1,6,1,0,1,1,0,0,6,0,0,0,0,0,0,1,0.259,0.314,0.382,0.696,4,16,R,T.Greene(77),COL,1993
50,51,May 31,True,PIT,"W,6-2",39,35,6,12,3,1,0,6,3,1,0,1,0,0,0,0,0,0,0.261,0.316,0.384,0.7,9,10,R,T.Wakefield(24),COL,1993
51,52,Jun 1,True,PIT,"L,6-8",40,38,6,12,3,0,1,6,1,0,3,0,0,1,1,1,2,0,0.262,0.316,0.386,0.702,7,16,R,B.Walk(36),COL,1993
52,53,Jun 2,True,PIT,"L,3-5",35,29,3,4,0,0,1,2,5,0,8,0,1,0,0,0,0,2,0.26,0.316,0.384,0.699,5,14,R,P.Wagner(58),COL,1993
53,54,Jun 4,False,PHI,"W,2-1",33,33,2,7,4,0,0,2,0,0,14,0,0,0,0,0,0,1,0.259,0.314,0.383,0.696,4,13,L,T.Mulholland(79),COL,1993
54,55,Jun 5,False,PHI,"L,2-6",34,32,2,7,2,0,0,1,0,0,8,0,1,1,0,0,0,0,0.258,0.312,0.381,0.693,5,12,R,T.Greene(73),COL,1993
55,56,Jun 6,False,PHI,"L,7-11",42,39,7,12,2,0,2,7,2,0,12,1,0,0,0,0,2,0,0.259,0.313,0.384,0.697,8,16,R,C.Schilling(36),COL,1993
56,57,Jun 8,False,PIT,"W,4-1",36,32,4,9,0,1,1,4,2,1,6,0,1,1,0,1,2,0,0.26,0.313,0.384,0.698,5,10,R,P.Wagner(49),COL,1993
57,58,Jun 9,False,PIT,"L,1-4",34,31,1,7,1,0,0,1,3,0,8,0,0,0,0,0,3,3,0.259,0.313,0.382,0.695,6,11,L,D.Neagle(57),COL,1993
58,59,Jun 11,True,HOU,"W,5-4",37,28,5,8,1,0,0,4,8,0,3,0,1,0,0,3,4,0,0.259,0.315,0.382,0.697,8,15,R,M.Portugal(35),COL,1993
59,60,Jun 12,True,HOU,"W,14-11",46,43,14,20,5,0,1,14,3,0,4,0,0,0,1,2,1,0,0.264,0.319,0.387,0.706,8,20,R,D.Drabek(21),COL,1993
60,61,Jun 13,True,HOU,"W,9-1",41,35,9,14,2,1,1,8,5,0,4,0,1,0,0,0,0,1,0.266,0.322,0.391,0.712,8,16,L,G.Swindell(46),COL,1993
61,62,Jun 14,True,LAD,"L,4-9",35,33,4,9,2,1,2,4,2,0,4,0,0,0,0,2,0,1,0.266,0.321,0.394,0.715,4,17,R,P.Astacio(48),COL,1993
62,63,Jun 15,True,LAD,"L,4-12",42,36,4,12,3,0,0,3,4,1,3,1,0,1,1,0,0,2,0.267,0.323,0.394,0.717,11,17,R,R.Martínez(44),COL,1993
63,64,Jun 16,True,LAD,"W,7-6",36,32,7,12,1,1,2,5,3,1,8,0,1,0,0,1,1,0,0.269,0.325,0.398,0.723,5,13,R,K.Gross(34),COL,1993
64,65,Jun 18,True,SDP,"L,1-11",35,35,1,8,2,0,1,1,0,0,7,0,0,0,0,0,0,0,0.268,0.323,0.398,0.721,7,15,R,G.Harris(74),COL,1993
65,66,Jun 19,True,SDP,"W,17-3",50,40,17,18,3,0,1,16,6,0,10,1,2,1,1,0,0,0,0.272,0.327,0.401,0.728,9,13,R,K.Taylor(8),COL,1993
66,67,Jun 20,True,SDP,"W,3-1",32,25,3,8,2,0,1,3,4,2,2,0,1,2,1,1,2,2,0.272,0.328,0.403,0.73,5,13,R,W.Whitehurst(56),COL,1993
67,68,Jun 21,True,CIN,"W,5-4",39,39,5,9,0,1,0,5,0,0,8,0,0,0,1,0,2,0,0.271,0.326,0.401,0.727,5,11,R,J.Rijo(62),COL,1993
68,69,Jun 22,True,CIN,"L,13-16",46,41,13,17,3,0,3,10,4,0,7,0,1,0,2,3,4,1,0.274,0.329,0.406,0.735,6,16,L,J.Smiley(12),COL,1993
69,70,Jun 23,True,CIN,"W,15-5",43,38,15,16,3,0,3,15,2,2,5,1,1,1,0,0,1,0,0.276,0.331,0.411,0.742,4,13,R,T.Pugh(20),COL,1993
70,71,Jun 24,False,SFG,"L,2-17",33,32,2,7,1,1,1,2,1,0,7,0,0,0,0,1,0,1,0.275,0.33,0.411,0.741,4,16,R,J.Burkett(58),COL,1993
