,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
47,48,Jun 2,True,CIN,"W,3-2",35,33,3,10,0,0,2,3,1,0,5,0,1,0,0,1,2,0,0.264,0.329,0.382,0.71,7,12,R,M.LaCoss(59),LAD,1980
48,49,Jun 3,True,CIN,"W,5-1",33,31,5,7,0,0,1,5,2,0,4,0,0,0,0,0,1,0,0.263,0.328,0.381,0.708,4,10,R,T.Seaver(57),LAD,1980
49,50,Jun 4,True,CIN,"L,4-5",43,39,4,14,3,0,0,4,4,0,6,0,0,0,0,2,1,0,0.266,0.33,0.382,0.712,12,18,L,C.Leibrandt(35),LAD,1980
50,51,Jun 6,False,ATL,"W,5-0",38,34,5,8,2,0,2,5,3,0,7,0,1,0,2,1,0,0,0.265,0.329,0.384,0.713,6,9,R,P.Niekro(54),LAD,1980
51,52,Jun 7,False,ATL,"L,1-6",38,36,1,10,4,0,1,1,1,0,1,1,0,0,1,2,0,0,0.265,0.329,0.385,0.714,10,16,R,D.Alexander(63),LAD,1980
52,53,Jun 8,False,ATL,"W,3-1",34,30,3,4,2,0,1,3,3,0,3,0,1,0,0,0,2,0,0.263,0.327,0.384,0.711,4,10,R,T.Boggs(56),LAD,1980
53,54,Jun 10,False,NYM,"L,4-5",36,35,4,8,1,0,3,4,0,0,5,1,0,0,0,0,1,0,0.262,0.326,0.387,0.712,5,14,R,P.Zachry(38),LAD,1980
54,55,Jun 11,False,NYM,"L,2-6",37,35,2,6,1,0,2,2,1,0,6,0,1,0,0,0,0,0,0.261,0.323,0.386,0.709,5,16,R,C.Swan(77),LAD,1980
55,56,Jun 12,False,NYM,"L,5-6",41,36,5,12,3,0,1,5,5,0,8,0,0,0,0,0,0,2,0.262,0.325,0.388,0.713,9,12,R,J.Pacella(26),LAD,1980
56,57,Jun 13,False,MON,"L,3-4",36,32,3,7,0,0,1,3,2,0,2,0,2,0,1,0,2,1,0.261,0.324,0.387,0.711,6,14,R,S.Rogers(63),LAD,1980
57,58,Jun 14,False,MON,"W,8-0",39,36,8,13,3,0,3,8,0,0,3,0,2,1,1,0,0,1,0.263,0.325,0.393,0.717,4,9,L,R.Grimsley(22),LAD,1980
58,59,Jun 15,False,MON,"W,1-0",34,30,1,4,0,0,0,1,3,0,3,0,1,0,0,0,5,0,0.261,0.323,0.389,0.712,6,9,R,B.Gullickson(72),LAD,1980
59,60,Jun 16,True,PHI,"L,2-3",45,43,2,8,2,0,0,2,2,0,6,0,0,0,1,0,0,1,0.26,0.321,0.386,0.706,7,15,L,R.Lerch(74),LAD,1980
60,61,Jun 17,True,PHI,"L,5-6",39,32,5,8,1,0,3,5,4,1,10,0,3,0,1,0,0,1,0.259,0.321,0.388,0.709,7,13,R,D.Noles(38),LAD,1980
61,62,Jun 18,True,MON,"W,8-7",37,33,8,10,2,0,2,8,4,0,6,0,0,0,0,0,0,1,0.26,0.322,0.391,0.713,5,17,R,S.Rogers(58),LAD,1980
62,63,Jun 19,True,MON,"W,5-3",42,35,5,9,2,0,1,5,3,0,4,1,2,1,0,0,2,0,0.26,0.322,0.391,0.713,9,16,R,B.Gullickson(57),LAD,1980
63,64,Jun 20,True,NYM,"W,4-3",41,37,4,12,2,0,0,4,3,0,1,0,1,0,0,0,1,0,0.261,0.323,0.391,0.714,11,15,R,P.Zachry(44),LAD,1980
64,65,Jun 21,True,NYM,"W,5-0",37,35,5,13,2,0,2,5,1,0,6,0,1,0,0,0,2,1,0.263,0.324,0.394,0.718,8,9,R,C.Swan(31),LAD,1980
65,66,Jun 22,True,NYM,"L,6-9",42,36,6,11,4,0,0,5,5,0,6,0,0,1,1,0,0,1,0.264,0.325,0.394,0.719,9,18,R,J.Pacella(41),LAD,1980
66,67,Jun 23,False,HOU,"W,3-0",35,33,3,8,3,0,0,3,2,0,4,0,0,0,0,0,1,1,0.263,0.324,0.394,0.718,5,10,R,J.Andújar(45),LAD,1980
67,68,Jun 24,False,HOU,"L,4-5",50,45,4,8,2,0,0,3,3,0,8,1,1,0,3,0,1,0,0.262,0.323,0.39,0.713,10,18,R,N.Ryan(62),LAD,1980
68,69,Jun 25,False,HOU,"W,9-2",52,47,9,19,4,0,1,9,4,0,4,1,0,0,3,1,4,0,0.264,0.326,0.393,0.719,16,13,R,K.Forsch(38),LAD,1980
69,70,Jun 27,False,SFG,"W,8-0",44,43,8,17,4,1,2,8,1,1,4,0,0,0,0,0,1,1,0.267,0.327,0.398,0.725,9,11,L,V.Blue(21),LAD,1980
70,71,Jun 28,False,SFG,"L,3-4",50,39,3,7,1,0,1,3,8,2,11,2,1,0,1,0,2,1,0.265,0.327,0.397,0.724,14,16,R,J.Montefusco(67),LAD,1980
71,72,Jun 29 (1),False,SFG,"L,3-4",34,31,3,6,0,0,2,3,2,1,4,0,1,0,0,0,0,0,0.264,0.326,0.397,0.723,4,11,L,B.Knepper(65),LAD,1980
72,73,Jun 29 (2),False,SFG,"W,3-0",39,31,3,6,1,0,0,2,5,2,6,0,3,0,1,0,0,0,0.264,0.326,0.394,0.72,9,13,R,A.Ripley(50),LAD,1980
73,74,Jun 30,True,SDP,"L,3-4",38,33,3,7,0,0,2,3,5,0,6,0,0,0,1,0,1,2,0.263,0.326,0.394,0.72,8,15,R,J.Eichelberger(52),LAD,1980
74,75,Jul 1,True,SDP,"L,1-4",40,33,1,10,1,0,1,1,7,0,8,0,0,0,0,2,0,1,0.263,0.327,0.395,0.722,12,14,R,S.Mura(59),LAD,1980
75,76,Jul 2,True,SDP,"W,10-7",40,32,10,11,1,0,3,10,7,0,4,0,1,0,1,0,0,2,0.264,0.329,0.398,0.727,6,13,L,J.Curtis(27),LAD,1980
76,77,Jul 3,True,SDP,"W,5-4",41,36,5,11,4,0,0,5,3,2,4,0,1,1,0,2,0,0,0.265,0.329,0.398,0.728,7,14,L,G.Lucas(46),LAD,1980
77,78,Jul 4,True,SFG,"W,4-0",34,30,4,7,2,0,2,3,2,0,4,1,1,0,1,0,1,1,0.265,0.329,0.399,0.728,6,10,R,A.Ripley(51),LAD,1980
78,79,Jul 5,True,SFG,"W,3-2",31,28,3,6,2,0,1,3,2,0,4,0,0,1,0,1,1,0,0.264,0.328,0.399,0.728,4,10,R,E.Whitson(54),LAD,1980
79,80,Jul 6,True,SFG,"L,4-7",43,38,4,10,2,0,2,4,4,1,7,0,1,0,0,1,1,0,0.264,0.328,0.4,0.729,9,16,R,J.Montefusco(46),LAD,1980
80,81,Jul 10,True,HOU,"W,4-3",37,35,4,10,2,0,0,4,2,1,8,0,0,0,0,1,0,0,0.264,0.328,0.4,0.728,7,18,R,N.Ryan(55),LAD,1980
81,82,Jul 11,True,HOU,"W,3-2",35,32,3,9,0,0,1,2,3,0,5,0,0,0,1,1,2,0,0.265,0.328,0.399,0.728,8,14,R,K.Forsch(62),LAD,1980
82,83,Jul 12,False,SDP,"L,2-3",47,45,2,11,1,1,0,2,2,0,3,0,0,0,0,1,1,0,0.264,0.328,0.398,0.726,9,17,R,R.Wise(58),LAD,1980
83,84,Jul 13,False,SDP,"L,3-4",66,56,3,15,3,0,0,2,6,2,9,0,3,1,2,1,1,0,0.264,0.328,0.396,0.724,18,19,R,J.Eichelberger(69),LAD,1980
84,85,Jul 14,False,SDP,"L,3-6",36,33,3,6,1,0,0,3,3,0,6,0,0,0,1,1,1,0,0.263,0.327,0.394,0.721,6,11,R,S.Mura(66),LAD,1980
85,86,Jul 15,False,CHC,"W,6-2",40,35,6,11,2,0,1,6,3,1,5,0,2,0,1,0,0,2,0.264,0.327,0.395,0.723,7,10,R,L.McGlothen(25),LAD,1980
86,87,Jul 16,False,CHC,"L,1-4",36,31,1,7,0,0,0,1,4,1,8,0,0,1,0,1,1,1,0.264,0.327,0.393,0.721,8,13,R,R.Reuschel(73),LAD,1980
87,88,Jul 17,False,CHC,"W,3-1",38,34,3,8,1,1,0,3,3,1,5,0,1,0,0,0,0,0,0.263,0.327,0.393,0.719,8,9,R,D.Lamp(44),LAD,1980
88,89,Jul 18,False,PIT,"L,4-6",38,34,4,10,0,0,0,4,2,0,4,1,0,1,1,2,2,0,0.264,0.327,0.392,0.719,7,11,R,R.Rhoden(39),LAD,1980
89,90,Jul 19,False,PIT,"L,3-7",38,31,3,6,2,0,1,3,5,0,3,1,1,0,0,2,0,0,0.263,0.327,0.391,0.718,8,18,R,D.Robinson(45),LAD,1980
90,91,Jul 20 (1),False,PIT,"W,4-2",36,32,4,8,2,1,1,4,3,0,0,0,1,0,1,1,0,2,0.263,0.327,0.392,0.719,5,11,L,J.Candelaria(50),LAD,1980
91,92,Jul 20 (2),False,PIT,"L,7-8",36,33,7,6,1,1,3,7,2,0,9,0,0,1,1,0,0,0,0.262,0.326,0.394,0.719,2,16,R,B.Blyleven(53),LAD,1980
92,93,Jul 21,False,STL,"L,2-5",33,31,2,7,3,0,1,2,2,0,4,0,0,0,0,1,0,1,0.262,0.325,0.394,0.719,4,11,R,P.Vuckovich(57),LAD,1980
93,94,Jul 22,False,STL,"L,2-3",37,33,2,9,0,0,1,2,3,0,5,0,1,0,0,2,0,0,0.262,0.325,0.393,0.719,8,12,L,J.Kaat(36),LAD,1980
94,95,Jul 23,False,STL,"L,3-7",40,33,3,7,3,0,0,3,6,0,3,0,0,1,0,0,0,0,0.261,0.325,0.393,0.718,10,14,R,S.Martínez(66),LAD,1980
95,96,Jul 25,True,CHC,"W,7-6",41,34,7,13,1,0,0,6,6,1,7,0,1,0,0,0,2,1,0.262,0.327,0.393,0.72,10,14,R,M.Krukow(40),LAD,1980
96,97,Jul 26,True,CHC,"L,3-5",39,35,3,9,2,0,0,3,4,0,6,0,0,0,0,1,0,0,0.262,0.327,0.392,0.719,9,15,R,L.McGlothen(60),LAD,1980
97,98,Jul 27,True,CHC,"W,3-2",44,42,3,9,0,0,0,3,0,0,9,0,0,2,2,0,2,2,0.262,0.326,0.39,0.715,6,14,R,R.Reuschel(67),LAD,1980
98,99,Jul 28,True,PIT,"L,4-6",38,36,4,10,0,0,1,4,2,0,6,0,0,0,1,0,1,1,0.262,0.326,0.389,0.715,7,13,R,R.Rhoden(52),LAD,1980
99,100,Jul 29,True,PIT,"W,10-2",38,34,10,13,6,0,2,10,2,1,4,1,1,0,0,0,1,2,0.263,0.327,0.393,0.719,4,10,R,B.Blyleven(24),LAD,1980
100,101,Jul 30,True,PIT,"W,3-0",35,34,3,11,1,0,1,3,0,0,2,0,1,0,1,1,1,0,0.264,0.327,0.393,0.72,8,9,L,J.Candelaria(50),LAD,1980
101,102,Aug 1,True,STL,"W,2-1",35,34,2,9,1,0,2,2,1,1,4,0,0,0,0,2,0,0,0.264,0.326,0.394,0.72,6,14,R,B.Forsch(64),LAD,1980
102,103,Aug 2,True,STL,"W,3-2",31,29,3,6,0,0,2,3,2,0,2,0,0,0,0,1,1,0,0.263,0.326,0.394,0.72,4,12,R,P.Vuckovich(55),LAD,1980
103,104,Aug 3,True,STL,"L,1-4",34,31,1,7,1,0,0,1,2,0,4,0,0,1,0,2,1,0,0.263,0.325,0.393,0.718,6,14,R,S.Martínez(71),LAD,1980
104,105,Aug 4,False,ATL,"W,5-3",39,33,5,10,1,0,2,5,3,0,5,0,2,1,1,1,1,1,0.263,0.325,0.394,0.72,7,12,R,T.Boggs(39),LAD,1980
105,106,Aug 5,False,ATL,"L,4-6",37,33,4,5,0,0,1,4,4,0,3,0,0,0,2,1,0,0,0.262,0.325,0.393,0.717,6,13,R,P.Niekro(59),LAD,1980
106,107,Aug 6,False,ATL,"W,6-2",42,40,6,14,1,0,2,6,1,0,3,0,0,1,1,1,0,0,0.263,0.325,0.394,0.719,9,13,R,R.Matula(47),LAD,1980
107,108,Aug 7,False,ATL,"L,3-4",34,33,3,8,0,0,0,3,1,0,5,0,0,0,0,1,1,1,0.263,0.324,0.393,0.717,4,12,R,D.Alexander(58),LAD,1980
