,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
54,55,Jun 14,True,LAD,"L,0-8",9.0,13,8,7,1,0,3,3,0,3.52,39,,,0.0,0.0,0,1,36,3,0,0,2,1,1,0,4,Harry Wendelstedt,"R.Grimsley (5-22-L), S.Bahnsen (2), F.Norman (1), E.Sosa (2)",MON,1980
55,56,Jun 15,True,LAD,"L,0-1",9.0,4,1,1,0,3,3,0,0,3.48,34,,,0.0,0.0,5,0,30,0,0,0,1,0,0,0,2,Ed Montague,"B.Gullickson (3-72-L), E.Sosa (0)",MON,1980
56,57,Jun 16,False,SFG,"L,1-5",8.0,10,5,4,1,2,2,0,0,3.5,35,,,0.0,0.0,0,1,31,1,0,0,1,1,1,1,2,Dick Stello,"C.Lea (3-53-L), E.Sosa (0)",MON,1980
57,58,Jun 17,False,SFG,"W,2-1",9.0,6,1,1,0,1,3,0,0,3.45,34,,,2.0,0.0,0,0,32,0,0,1,1,0,2,2,2,John Kibler,"D.Palmer (9-63-W), W.Fryman (5-Sv)",MON,1980
58,59,Jun 18,False,LAD,"L,7-8",8.0,10,8,8,0,4,6,2,0,3.54,37,,,0.0,0.0,0,1,33,2,0,0,0,0,0,0,3,Joe West,"S.Rogers (4-58), S.Bahnsen (3), E.Sosa (1-BL)",MON,1980
59,60,Jun 19,False,LAD,"L,3-5",9.1,9,5,5,0,3,4,1,1,3.56,42,,,1.0,1.0,2,0,35,2,0,0,2,1,0,0,2,Bill Williams,"B.Gullickson (3-57), W.Fryman (1-BL)",MON,1980
60,61,Jun 20,False,SDP,"L,2-4",8.0,8,4,4,0,1,2,0,0,3.57,32,,,1.0,1.0,3,0,30,0,1,0,1,0,1,1,4,Dick Stello,"S.Sanderson (9-39-L), F.Norman (5), S.Bahnsen (1), W.Fryman (0)",MON,1980
61,62,Jun 21,False,SDP,"W,7-4",9.0,8,4,4,0,6,1,0,0,3.58,39,,,1.0,0.0,0,0,32,1,1,0,0,1,0,1,2,John Kibler,"C.Lea (4-48-W), E.Sosa (2-Sv)",MON,1980
62,63,Jun 22,False,SDP,"W,2-0",9.0,8,0,0,0,2,4,0,0,3.52,37,,,,,0,0,32,2,0,0,3,0,1,1,1,Terry Tata,S.Rogers (3-73-W),MON,1980
63,64,Jun 24,False,PHI,"W,7-6",10.0,10,6,6,0,6,2,1,0,3.55,46,,,0.0,0.0,1,0,39,1,1,0,1,0,0,0,3,Satch Davidson,"D.Palmer (6-38), S.Bahnsen (3), E.Sosa (2-BW)",MON,1980
64,65,Jun 25,False,PHI,"L,1-2",9.0,8,2,2,0,5,6,1,0,3.53,39,,,2.0,0.0,2,0,34,1,0,2,0,0,0,0,3,Dave Pallone,"B.Gullickson (5-67), W.Fryman (4), S.Bahnsen (0-L)",MON,1980
65,66,Jun 26,False,PHI,"W,1-0",9.0,2,0,0,0,1,3,0,0,3.48,29,,,,,1,1,27,0,0,0,1,0,1,1,1,Dutch Rennert,S.Sanderson (5-85-W),MON,1980
66,67,Jun 27,True,PIT,"L,4-6",9.0,8,6,5,1,3,5,0,0,3.5,38,,,0.0,0.0,1,0,35,1,0,0,0,0,0,0,2,Steve Fields,"S.Rogers (4-33-L), W.Fryman (1)",MON,1980
67,68,Jun 28,True,PIT,"L,3-4",9.0,7,4,4,0,3,9,1,1,3.51,37,,,4.0,1.0,2,0,32,1,0,0,1,0,0,0,5,Joe West,"C.Lea (6-57-L), F.Norman (7), S.Bahnsen (2), E.Sosa (3), W.Fryman (0)",MON,1980
68,69,Jun 29,True,PIT,"W,4-1",9.0,5,1,1,0,0,6,0,0,3.47,30,,,0.0,0.0,1,0,30,0,0,0,0,0,0,1,2,Bill Williams,"D.Palmer (4-73-W), F.Norman (0-Sv)",MON,1980
69,70,Jun 30,True,PHI,"L,5-7",9.0,7,7,7,0,3,6,2,0,3.52,37,,,0.0,0.0,0,0,34,1,1,0,0,0,0,0,5,Eric Gregg,"B.Gullickson (4-23-L), S.Bahnsen (1), R.Grimsley (15), F.Norman (0), E.Sosa (1)",MON,1980
70,71,Jul 1,True,PHI,"L,4-5",11.0,17,5,4,1,1,6,1,0,3.52,47,,,2.0,0.0,0,1,46,0,0,0,0,0,0,2,4,Frank Pulli,"S.Sanderson (4-33), S.Bahnsen (0), E.Sosa (0), W.Fryman (2-L)",MON,1980
71,72,Jul 2,True,PHI,"W,6-1",9.0,9,1,1,0,2,5,0,0,3.48,36,,,,,1,0,34,1,0,0,0,0,0,1,1,Fred Brocklander,S.Rogers (4-68-W),MON,1980
