,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
58,59,Jun 19,True,CIN,"W,5-2",9.0,8,2,2,0,4,9,1,0,3.82,36,,,0.0,0.0,2,1,32,2,0,1,0,0,0,1,2,Nick Colosi,"M.Krukow (3-57-W), B.Sutter (0-Sv)",CHC,1980
59,60,Jun 20,False,ATL,"W,4-2",9.0,9,2,2,0,3,6,1,0,3.79,39,,,4.0,0.0,0,0,36,3,0,0,0,0,1,1,3,Steve Fields,"L.McGlothen (2-57-W), D.Tidrow (3-H), B.Sutter (0-Sv)",CHC,1980
60,61,Jun 21,False,ATL,"L,0-8",8.0,9,8,8,0,2,3,3,1,3.87,33,,,0.0,0.0,0,0,30,1,0,0,0,0,0,2,3,Harry Wendelstedt,"W.Hernández (4-16-L), G.Riley (99), D.Capilla (3)",CHC,1980
61,62,Jun 22,False,ATL,"W,3-2",9.0,7,2,2,0,2,5,1,0,3.84,35,,,2.0,0.0,0,1,32,2,0,0,1,0,1,0,3,Eric Gregg,"D.Lamp (3-58-W), D.Capilla (0-H), D.Tidrow (1-Sv)",CHC,1980
62,63,Jun 24,True,NYM,"L,5-6",9.0,8,6,6,0,1,4,3,2,3.87,36,,,0.0,0.0,0,1,33,1,0,0,0,0,0,1,3,Bruce Froemming,"R.Reuschel (7-35-L), B.Caudill (6), D.Tidrow (1)",CHC,1980
63,64,Jun 25(1),True,NYM,"L,1-9",9.0,17,9,9,0,4,5,0,0,3.95,45,,,1.0,0.0,1,1,39,5,0,0,0,2,2,4,3,John Kibler,"M.Krukow (5-13-L), W.Hernández (3), G.Riley (3)",CHC,1980
64,65,Jun 25(2),True,NYM,"W,4-1",9.0,6,1,0,1,1,8,0,0,3.89,32,,,2.0,0.0,1,2,29,1,0,0,1,1,1,1,2,Lanny Harris,"L.McGlothen (4-74-W), B.Sutter (4-Sv)",CHC,1980
65,66,Jun 26,True,NYM,"L,3-4",9.0,10,4,4,0,5,8,1,0,3.89,42,,,3.0,0.0,1,0,35,3,0,1,1,1,0,0,3,Terry Tata,"D.Lamp (3-47), D.Tidrow (1-BL), B.Caudill (1)",CHC,1980
66,67,Jun 27,True,STL,"L,2-3",12.0,12,3,3,0,5,3,1,0,3.86,51,,,2.0,0.0,0,1,45,2,1,1,1,0,0,1,5,Ed Montague,"D.Capilla (4-56), D.Tidrow (0), B.Sutter (1), W.Hernández (1-L), B.Caudill (0)",CHC,1980
67,68,Jun 28(1),True,STL,"L,6-8",9.0,19,8,7,1,3,8,1,0,3.91,47,,,6.0,2.0,0,0,43,4,0,1,1,0,1,2,4,Satch Davidson,"R.Reuschel (3-37), B.Caudill (0-H), B.Sutter (0-L), D.Tidrow (0-BSv)",CHC,1980
