,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
49,50,Jun 6,False,CAL,"W,6-1",42,38,6,15,2,0,0,5,4,0,1,0,0,0,0,1,0,0,0.261,0.331,0.392,0.722,9,10,R,B.Kison(30),BAL,1980
50,51,Jun 7,False,CAL,"W,6-5",41,39,6,12,2,0,0,5,2,0,5,0,0,0,2,0,1,0,0.262,0.331,0.391,0.722,8,10,R,D.Frost(36),BAL,1980
51,52,Jun 8,False,CAL,"W,13-8",48,36,13,11,3,0,0,13,11,0,2,1,0,0,0,1,1,0,0.263,0.334,0.391,0.725,8,12,R,D.Aase(31),BAL,1980
52,53,Jun 9,False,OAK,"W,3-2",33,30,3,6,0,0,1,3,2,1,2,0,0,1,0,1,0,0,0.262,0.333,0.39,0.722,3,12,R,R.Langford(63),BAL,1980
53,54,Jun 10,False,OAK,"L,4-7",39,36,4,10,3,0,2,4,3,0,5,0,0,0,0,1,2,0,0.262,0.333,0.392,0.725,8,12,R,S.McCatty(51),BAL,1980
54,55,Jun 11,False,OAK,"L,2-6",51,49,2,12,1,0,1,2,2,0,5,0,0,0,0,4,1,1,0.261,0.331,0.391,0.722,7,12,R,M.Norris(83),BAL,1980
55,56,Jun 12,False,SEA,"W,4-1",35,35,4,9,3,1,2,4,0,0,3,0,0,0,1,1,0,0,0.261,0.33,0.394,0.724,4,11,L,R.Honeycutt(56),BAL,1980
56,57,Jun 13,False,SEA,"L,6-7",42,38,6,10,2,0,0,6,3,0,4,1,0,0,1,0,1,0,0.261,0.33,0.392,0.723,9,13,R,G.Abbott(56),BAL,1980
57,58,Jun 14,False,SEA,"L,8-9",41,38,8,11,3,0,2,6,2,0,6,0,0,1,2,0,0,1,0.262,0.33,0.395,0.725,6,13,L,D.Roberts(32),BAL,1980
58,59,Jun 15,False,SEA,"W,9-3",47,41,9,12,5,0,1,8,6,2,6,0,0,0,3,0,2,0,0.263,0.331,0.397,0.728,11,11,L,F.Bannister(37),BAL,1980
59,60,Jun 16,True,CAL,"W,5-2",38,32,5,8,1,0,0,5,6,1,8,0,0,0,0,0,1,0,0.262,0.332,0.395,0.727,9,11,R,C.Knapp(52),BAL,1980
60,61,Jun 17,True,CAL,"W,5-3",34,31,5,9,0,0,2,5,3,0,3,0,0,0,1,2,1,1,0.263,0.332,0.396,0.728,5,10,R,D.Frost(43),BAL,1980
