,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
49,50,Jun 8 (1),False,NYM,"L,4-6",37,35,4,9,1,0,2,4,2,0,4,0,0,0,0,0,2,0,0.273,0.329,0.408,0.737,6,14,R,R.Burris(49),PIT,1980
50,51,Jun 8 (2),False,NYM,"W,3-0",35,32,3,9,1,0,1,3,1,1,5,0,2,0,0,1,0,0,0.273,0.329,0.408,0.736,5,11,R,M.Bomback(55),PIT,1980
51,52,Jun 10,False,CIN,"W,5-3",36,34,5,8,0,1,2,5,2,0,8,0,0,0,0,1,2,0,0.272,0.328,0.409,0.737,4,11,R,M.Soto(54),PIT,1980
52,53,Jun 11,False,CIN,"L,2-3",33,33,2,7,0,1,1,2,0,0,10,0,0,0,0,1,1,0,0.271,0.326,0.408,0.734,4,13,R,F.Pastore(75),PIT,1980
53,54,Jun 12,False,CIN,"W,10-6",40,37,10,15,5,1,3,10,3,1,1,0,0,0,0,2,2,2,0.274,0.328,0.416,0.745,3,12,R,M.LaCoss(8),PIT,1980
54,55,Jun 13,True,HOU,"W,5-3",39,36,5,12,2,0,2,5,3,1,5,0,0,0,0,0,1,0,0.275,0.329,0.419,0.748,10,11,R,J.Niekro(25),PIT,1980
55,56,Jun 14,True,HOU,"L,3-7",37,33,3,7,2,0,0,3,4,0,4,0,0,0,3,3,1,1,0.274,0.329,0.417,0.745,7,17,R,N.Ryan(61),PIT,1980
56,57,Jun 15,True,HOU,"W,4-1",31,31,4,9,1,0,1,4,0,0,3,0,0,0,0,1,1,1,0.274,0.328,0.417,0.745,3,9,R,K.Forsch(48),PIT,1980
57,58,Jun 16,True,CIN,"W,5-3",36,32,5,8,3,0,0,5,3,1,7,0,0,1,1,0,1,0,0.274,0.328,0.415,0.743,7,12,R,F.Pastore(32),PIT,1980
58,59,Jun 17,True,CIN,"L,3-4",38,34,3,8,2,0,0,2,3,2,4,0,1,0,1,0,2,1,0.273,0.327,0.413,0.741,8,13,R,M.LaCoss(45),PIT,1980
59,60,Jun 18 (1),False,ATL,"L,2-3",37,36,2,9,3,0,0,2,1,0,8,0,0,0,2,1,2,1,0.273,0.326,0.412,0.739,8,10,L,L.McWilliams(65),PIT,1980
60,61,Jun 18 (2),False,ATL,"L,4-5",36,34,4,8,0,0,1,4,2,0,6,0,0,0,0,0,2,1,0.272,0.326,0.411,0.736,5,13,R,P.Niekro(46),PIT,1980
61,62,Jun 19,False,ATL,"L,3-4",35,32,3,8,1,0,0,3,2,0,4,0,0,1,0,1,0,1,0.272,0.325,0.409,0.734,5,14,R,R.Matula(52),PIT,1980
62,63,Jun 20,False,HOU,"L,4-6",37,33,4,7,1,0,1,4,3,0,4,1,0,0,0,1,1,0,0.271,0.325,0.408,0.732,6,15,R,K.Forsch(57),PIT,1980
63,64,Jun 21,False,HOU,"L,2-4",38,33,2,11,2,0,1,2,3,0,5,0,1,1,0,3,0,0,0.272,0.326,0.409,0.734,9,14,R,V.Ruhle(51),PIT,1980
64,65,Jun 22,False,HOU,"W,2-1",37,30,2,8,0,0,1,2,5,1,6,0,2,0,0,1,1,2,0.272,0.326,0.408,0.734,8,12,R,J.Niekro(58),PIT,1980
65,66,Jun 23,False,STL,"L,1-6",33,33,1,7,0,0,0,1,0,0,3,0,0,0,1,1,1,1,0.271,0.325,0.405,0.73,5,13,L,J.Kaat(72),PIT,1980
66,67,Jun 24,False,STL,"L,2-3",36,35,2,9,2,0,1,2,1,0,3,0,0,0,0,0,2,0,0.271,0.324,0.405,0.729,7,13,L,B.Sykes(63),PIT,1980
67,68,Jun 25,False,STL,"L,1-4",33,33,1,7,1,1,0,1,0,0,4,0,0,0,0,1,0,0,0.27,0.323,0.404,0.726,5,12,L,D.Hood(65),PIT,1980
68,69,Jun 27,False,MON,"W,6-4",38,35,6,8,1,0,0,4,3,0,5,0,0,0,0,0,1,0,0.269,0.322,0.402,0.724,5,16,R,S.Rogers(33),PIT,1980
69,70,Jun 28,False,MON,"W,4-3",37,32,4,7,1,0,1,4,3,0,9,1,1,0,0,0,2,0,0.269,0.322,0.401,0.723,6,14,R,C.Lea(57),PIT,1980
70,71,Jun 29,False,MON,"L,1-4",30,30,1,5,0,0,0,1,0,0,6,0,0,0,0,1,1,0,0.267,0.32,0.398,0.718,2,14,R,D.Palmer(73),PIT,1980
71,72,Jun 30,True,STL,"W,5-4",38,32,5,12,3,0,0,5,3,1,2,0,2,1,0,0,3,0,0.269,0.321,0.399,0.72,7,12,L,B.Sykes(38),PIT,1980
72,73,Jul 1,True,STL,"W,3-2",36,35,3,9,1,0,0,3,0,0,0,0,1,0,1,1,0,1,0.268,0.321,0.397,0.718,4,14,L,J.Kaat(59),PIT,1980
