,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
49,50,Jun 4 (2),False,CHW,"L,1-5",32,27,1,3,0,0,0,1,3,0,4,0,1,1,0,1,1,0,0.272,0.334,0.39,0.725,4,12,R,R.Dotson(78),TEX,1980
50,51,Jun 5,True,KCR,"L,0-8",33,31,0,3,0,0,0,0,2,0,7,0,0,0,1,0,0,0,0.269,0.331,0.385,0.716,6,11,R,D.Leonard(86),TEX,1980
51,52,Jun 6,True,KCR,"L,2-4",36,32,2,7,1,0,1,2,4,0,2,0,0,0,0,1,0,0,0.268,0.331,0.384,0.715,7,15,L,P.Splittorff(50),TEX,1980
52,53,Jun 7,True,KCR,"L,2-7",36,34,2,8,2,0,0,2,1,0,4,0,0,1,0,0,0,0,0.268,0.329,0.383,0.712,7,13,R,R.Gale(68),TEX,1980
53,54,Jun 8,True,KCR,"L,4-5",42,36,4,12,1,0,0,3,4,1,3,0,1,1,1,1,1,0,0.269,0.331,0.382,0.713,11,14,L,L.Gura(47),TEX,1980
54,55,Jun 10,False,MIL,"W,3-1",36,32,3,8,0,0,1,3,3,0,4,0,0,1,0,1,0,1,0.269,0.33,0.381,0.712,6,10,R,M.Haas(60),TEX,1980
55,56,Jun 11,False,MIL,"L,1-7",35,32,1,5,0,0,0,1,3,0,2,0,0,0,1,1,0,0,0.267,0.328,0.378,0.706,7,11,R,L.Sorensen(72),TEX,1980
56,57,Jun 12,False,MIL,"L,1-8",33,32,1,7,2,0,0,1,1,0,2,0,0,0,0,1,0,0,0.266,0.327,0.376,0.703,5,12,L,M.Caldwell(70),TEX,1980
57,58,Jun 13,False,TOR,"W,6-3",37,33,6,8,4,0,0,6,2,0,5,1,1,0,0,0,0,1,0.265,0.327,0.376,0.703,4,13,R,D.Stieb(38),TEX,1980
58,59,Jun 14,False,TOR,"L,6-7",43,40,6,13,5,0,1,5,1,0,3,0,1,1,1,0,4,0,0.267,0.327,0.379,0.706,10,12,R,L.Leal(32),TEX,1980
59,60,Jun 15,False,TOR,"L,3-5",38,30,3,6,0,0,0,3,6,0,6,0,1,1,0,0,0,1,0.266,0.327,0.376,0.703,8,15,R,J.Clancy(60),TEX,1980
60,61,Jun 16,False,KCR,"W,6-3",37,37,6,12,0,0,0,6,0,0,3,0,0,0,0,1,0,0,0.267,0.327,0.375,0.702,4,15,L,P.Splittorff(70),TEX,1980
61,62,Jun 17,False,KCR,"L,2-3",35,31,2,9,1,0,0,2,3,1,5,0,1,0,0,2,1,1,0.267,0.327,0.375,0.702,6,10,R,R.Gale(63),TEX,1980
62,63,Jun 18,True,MIL,"W,8-1",38,35,8,13,3,0,2,8,2,0,3,0,1,0,0,0,0,1,0.269,0.328,0.379,0.707,6,11,R,R.Keeton(27),TEX,1980
63,64,Jun 19,True,MIL,"L,4-10",34,30,4,5,0,0,3,4,4,0,3,0,0,0,0,1,0,0,0.267,0.328,0.38,0.707,3,14,L,B.Travers(49),TEX,1980
64,65,Jun 20,True,TOR,"W,5-2",40,33,5,12,1,0,1,5,6,0,5,0,0,1,2,2,1,1,0.269,0.33,0.381,0.711,11,13,R,J.Clancy(48),TEX,1980
65,66,Jun 21,True,TOR,"W,2-1",36,30,2,11,1,0,0,2,2,2,1,0,3,1,0,1,1,1,0.27,0.33,0.382,0.712,9,11,R,J.Jefferson(53),TEX,1980
66,67,Jun 22,True,TOR,"L,5-6",46,37,5,11,2,0,0,5,4,1,4,1,2,2,1,0,2,0,0.271,0.331,0.381,0.712,11,15,R,J.Kucek(53),TEX,1980
67,68,Jun 24,True,SEA,"W,5-4",39,37,5,12,3,0,0,4,2,2,5,0,0,0,0,1,0,0,0.271,0.331,0.382,0.713,8,10,R,G.Abbott(40),TEX,1980
68,69,Jun 25,True,SEA,"W,6-1",34,29,6,10,1,1,0,6,3,1,5,1,1,0,0,1,1,1,0.272,0.333,0.382,0.715,4,12,R,M.Parrott(40),TEX,1980
69,70,Jun 26,True,SEA,"L,4-8",39,33,4,7,2,0,0,4,6,0,4,0,0,0,1,2,0,0,0.271,0.333,0.381,0.713,8,13,L,F.Bannister(42),TEX,1980
70,71,Jun 27,True,MIN,"W,5-0",33,32,5,9,0,0,2,5,0,0,2,0,0,1,2,2,1,0,0.272,0.332,0.382,0.714,4,9,R,P.Redfern(28),TEX,1980
71,72,Jun 28,True,MIN,"W,11-3",40,39,11,18,2,0,3,10,0,0,2,0,1,0,1,2,0,0,0.275,0.334,0.388,0.722,5,13,L,J.Koosman(22),TEX,1980
