,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
50,51,Jun 8(2),False,NYM,"W,3-0",9.0,6,0,0,0,1,4,0,0,3.4,31,,,2.0,0.0,0,1,30,0,0,0,0,0,1,3,2,Paul Runge,"E.Solomon (4-64-W), K.Tekulve (-1-Sv)",PIT,1980
51,52,Jun 10,False,CIN,"W,5-3",9.0,6,3,2,1,1,6,1,0,3.37,33,,,0.0,0.0,1,0,30,0,0,0,1,1,0,1,2,Harry Wendelstedt,"J.Candelaria (5-64-W), K.Tekulve (1-Sv)",PIT,1980
52,53,Jun 11,False,CIN,"L,2-3",8.0,6,3,2,1,5,6,1,0,3.35,35,,,0.0,0.0,1,0,29,0,0,1,1,0,1,0,2,Lanny Harris,"B.Blyleven (3-56-L), E.Romo (2)",PIT,1980
53,54,Jun 12,False,CIN,"W,10-6",9.0,10,6,6,0,5,10,1,1,3.4,43,,,0.0,0.0,1,0,37,4,1,0,0,0,0,0,2,Ed Montague,"J.Bibby (4-43-W), E.Romo (0-Sv)",PIT,1980
54,55,Jun 13,True,HOU,"W,5-3",9.0,5,3,3,0,3,3,0,0,3.39,34,,,1.0,0.0,0,0,31,1,1,0,0,0,0,0,2,Eric Gregg,"E.Solomon (4-60-W), K.Tekulve (2-Sv)",PIT,1980
55,56,Jun 14,True,HOU,"L,3-7",9.0,16,7,7,0,4,4,1,0,3.46,46,,,1.0,0.0,2,0,40,1,2,1,0,2,0,0,4,Dave Pallone,"D.Robinson (5-25-L), R.Scurry (7), G.Jackson (6), E.Romo (1)",PIT,1980
56,57,Jun 15,True,HOU,"W,4-1",9.0,8,1,1,0,3,3,0,0,3.41,36,,,,,1,0,32,1,0,0,1,0,0,1,1,Ed Vargo,J.Candelaria (4-67-W),PIT,1980
57,58,Jun 16,True,CIN,"W,5-3",9.0,10,3,3,0,1,6,0,0,3.41,39,,,5.0,1.0,0,0,37,2,0,0,1,0,0,0,3,Bruce Froemming,"B.Blyleven (4-53-W), K.Tekulve (2-H), G.Jackson (1-Sv)",PIT,1980
58,59,Jun 17,True,CIN,"L,3-4",9.0,11,4,4,0,0,3,2,0,3.42,38,,,1.0,0.0,1,0,37,1,0,0,0,1,0,0,3,Steve Fields,"J.Bibby (4-58), E.Romo (2-BL), G.Jackson (0)",PIT,1980
59,60,Jun 18(1),False,ATL,"L,2-3",8.1,7,3,0,3,0,2,0,0,3.36,33,,,2.0,2.0,0,0,33,2,0,0,0,0,2,1,2,Harry Wendelstedt,"E.Solomon (4-68), K.Tekulve (1-BL)",PIT,1980
