,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
56,57,Jun 16,False,SFG,"L,1-5",32,32,1,6,0,0,1,1,0,0,5,0,0,0,0,1,0,0,0.255,0.326,0.389,0.715,4,11,R,E.Whitson(76),MON,1980
57,58,Jun 17,False,SFG,"W,2-1",33,31,2,7,0,0,1,2,2,0,3,0,0,0,1,2,0,2,0.255,0.325,0.388,0.713,4,10,L,V.Blue(62),MON,1980
58,59,Jun 18,False,LAD,"L,7-8",44,37,7,11,2,0,2,6,5,0,6,0,1,1,1,0,2,0,0.255,0.326,0.391,0.716,10,14,R,D.Sutton(45),MON,1980
59,60,Jun 19,False,LAD,"L,3-5",36,35,3,7,0,1,1,3,0,0,3,0,1,0,1,0,1,1,0.255,0.324,0.39,0.714,3,11,R,B.Hooton(64),MON,1980
60,61,Jun 20,False,SDP,"L,2-4",38,33,2,9,0,0,0,2,3,0,5,0,0,2,0,0,2,1,0.255,0.324,0.388,0.712,9,17,R,S.Mura(43),MON,1980
61,62,Jun 21,False,SDP,"W,7-4",41,37,7,12,4,0,1,7,4,2,3,0,0,0,0,0,2,0,0.256,0.325,0.39,0.715,7,10,L,J.Curtis(38),MON,1980
62,63,Jun 22,False,SDP,"W,2-0",37,34,2,11,1,0,0,2,2,2,3,0,1,0,0,0,2,0,0.257,0.325,0.39,0.715,8,10,L,G.Lucas(57),MON,1980
63,64,Jun 24,False,PHI,"W,7-6",51,46,7,18,2,0,1,7,4,1,7,0,1,0,0,1,5,0,0.26,0.328,0.392,0.72,14,13,R,D.Noles(35),MON,1980
64,65,Jun 25,False,PHI,"L,1-2",37,32,1,4,0,1,0,1,4,0,5,0,0,1,0,0,1,0,0.258,0.326,0.389,0.715,6,13,R,B.Walk(71),MON,1980
65,66,Jun 26,False,PHI,"W,1-0",34,31,1,5,0,0,0,1,2,0,0,0,1,0,1,0,2,1,0.257,0.325,0.386,0.71,6,9,L,R.Lerch(71),MON,1980
66,67,Jun 27,True,PIT,"L,4-6",38,34,4,10,2,0,1,4,4,0,6,0,0,0,0,2,2,1,0.257,0.325,0.387,0.712,7,14,R,B.Blyleven(34),MON,1980
67,68,Jun 28,True,PIT,"L,3-4",37,31,3,8,1,0,0,3,5,0,8,1,0,0,0,1,2,1,0.257,0.326,0.385,0.711,7,18,R,J.Bibby(58),MON,1980
68,69,Jun 29,True,PIT,"W,4-1",38,33,4,10,1,0,0,4,5,1,7,0,0,0,0,1,4,1,0.258,0.327,0.385,0.712,10,12,R,E.Solomon(34),MON,1980
69,70,Jun 30,True,PHI,"L,5-7",42,39,5,10,2,3,0,5,3,0,5,0,0,0,2,0,2,0,0.258,0.327,0.386,0.713,10,16,R,D.Noles(41),MON,1980
70,71,Jul 1,True,PHI,"L,4-5",45,40,4,11,4,0,2,4,2,0,4,0,1,2,0,0,2,1,0.258,0.326,0.388,0.714,8,17,L,R.Lerch(64),MON,1980
71,72,Jul 2,True,PHI,"W,6-1",37,29,6,7,3,0,0,4,6,1,5,0,1,1,0,0,3,0,0.258,0.327,0.388,0.714,7,9,L,S.Carlton(39),MON,1980
72,73,Jul 3,False,NYM,"L,2-7",32,31,2,5,2,0,0,2,0,0,3,0,0,1,2,2,0,0,0.257,0.325,0.386,0.71,3,15,R,R.Burris(49),MON,1980
73,74,Jul 4 (1),False,NYM,"L,5-9",45,41,5,14,0,0,0,4,3,1,2,0,1,0,3,0,1,1,0.258,0.326,0.385,0.711,13,15,R,P.Zachry(26),MON,1980
74,75,Jul 4 (2),False,NYM,"W,6-5",39,37,6,11,3,0,1,6,2,0,7,0,0,0,0,1,1,0,0.259,0.326,0.386,0.712,6,15,R,M.Bomback(33),MON,1980
75,76,Jul 5,False,NYM,"L,5-7",42,35,5,10,0,0,1,4,6,0,2,0,1,0,1,1,4,0,0.259,0.327,0.386,0.713,10,18,L,P.Falcone(41),MON,1980
