,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
51,52,Jun 8 (2),False,MON,"L,4-9",41,33,4,7,3,0,0,4,7,0,7,0,0,1,1,1,2,0,0.275,0.335,0.404,0.739,10,15,L,R.Grimsley(43),STL,1980
52,53,Jun 9,False,ATL,"W,8-5",43,40,8,11,4,0,2,8,2,0,4,0,0,1,0,0,1,0,0.275,0.334,0.407,0.741,5,13,R,R.Matula(33),STL,1980
53,54,Jun 10,False,ATL,"L,2-5",34,28,2,3,0,0,1,2,6,0,8,0,0,0,0,1,0,1,0.272,0.333,0.404,0.737,5,10,R,P.Niekro(75),STL,1980
54,55,Jun 11,False,ATL,"W,4-3",42,37,4,9,2,0,2,4,3,2,4,1,1,0,1,1,0,0,0.272,0.333,0.405,0.738,8,12,L,L.McWilliams(58),STL,1980
55,56,Jun 13,True,CIN,"L,2-5",36,36,2,10,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0.272,0.332,0.404,0.736,7,15,L,C.Leibrandt(56),STL,1980
56,57,Jun 14,True,CIN,"W,4-3",31,28,4,8,4,0,1,3,2,1,1,0,1,0,0,0,1,2,0.272,0.332,0.406,0.738,3,10,L,J.Price(55),STL,1980
57,58,Jun 15,True,CIN,"W,10-9",58,52,10,15,5,1,0,10,6,1,10,0,0,0,0,0,1,0,0.272,0.333,0.406,0.739,11,18,R,T.Seaver(53),STL,1980
58,59,Jun 16,True,ATL,"L,3-6",35,33,3,8,1,1,0,2,2,0,3,0,0,0,0,2,0,0,0.272,0.332,0.405,0.737,5,12,R,T.Boggs(62),STL,1980
59,60,Jun 17,True,ATL,"W,3-2",31,27,3,8,1,0,1,2,2,1,1,0,2,0,0,3,0,1,0.272,0.332,0.405,0.738,3,10,R,D.Alexander(54),STL,1980
60,61,Jun 18,False,HOU,"L,0-3",33,32,0,6,1,0,0,0,1,0,5,0,0,0,0,1,0,0,0.271,0.33,0.403,0.733,6,12,R,J.Niekro(79),STL,1980
61,62,Jun 19,False,HOU,"L,0-2",32,28,0,1,1,0,0,0,4,0,9,0,0,0,1,0,1,0,0.268,0.328,0.398,0.726,5,13,R,N.Ryan(78),STL,1980
62,63,Jun 20,False,CIN,"W,7-5",46,37,7,13,0,0,2,7,7,1,5,0,2,0,1,1,3,1,0.269,0.33,0.4,0.731,12,16,R,T.Seaver(33),STL,1980
63,64,Jun 21,False,CIN,"L,5-8",38,33,5,8,3,0,1,5,4,1,5,0,0,1,0,0,2,0,0.269,0.33,0.401,0.731,6,17,R,F.Pastore(52),STL,1980
64,65,Jun 22,False,CIN,"W,12-2",47,39,12,15,5,0,1,12,4,0,7,0,2,2,1,1,0,0,0.271,0.332,0.404,0.736,8,12,R,M.LaCoss(34),STL,1980
65,66,Jun 23,True,PIT,"W,6-1",36,33,6,11,0,0,2,5,1,0,5,0,1,1,0,0,3,0,0.272,0.332,0.405,0.737,6,10,R,E.Solomon(45),STL,1980
66,67,Jun 24,True,PIT,"W,3-2",35,30,3,9,2,0,1,3,4,1,4,0,1,0,0,2,1,0,0.272,0.333,0.406,0.739,8,10,R,R.Rhoden(46),STL,1980
