,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
82,83,Jul 10(2),True,CAL,"W,5-4",9.0,9,4,4,0,2,2,0,0,3.91,37,,,,,0,0,35,3,0,0,0,0,0,0,1,Dan Morrison,R.Langford (4-53-W),OAK,1980
83,84,Jul 11,True,CAL,"W,6-2",9.0,8,2,2,0,2,13,0,0,3.89,37,,,3.0,0.0,0,0,35,2,0,0,0,0,0,0,2,Joe Brinkman,"B.Kingman (6-61-W), J.Jones (17-Sv)",OAK,1980
84,85,Jul 12,False,CAL,"W,5-4",9.0,11,4,2,2,1,5,1,0,3.87,39,,,2.0,0.0,0,0,38,3,0,0,0,0,2,1,3,Durwood Merrill,"M.Norris (5-50-W), J.Jones (0-H), C.Minetto (99-Sv)",OAK,1980
85,86,Jul 13,False,CAL,"L,4-5",13.1,13,5,5,0,9,8,1,0,3.86,60,,,7.0,1.0,1,2,47,2,0,1,3,1,1,0,7,Derryl Cousins,"S.McCatty (6-43), J.Jones (0-H), C.Minetto (0-H), M.Keough (2-BSv), B.Lacey (6), D.Hamilton (22-L), A.Wirth (19)",OAK,1980
86,87,Jul 14,False,CAL,"W,6-4",9.0,10,4,4,0,5,3,1,0,3.86,40,,,,,0,0,35,0,0,0,0,0,0,2,1,Dan Morrison,R.Langford (3-49-W),OAK,1980
87,88,Jul 16,True,DET,"L,2-7",9.0,12,7,6,1,0,8,1,0,3.89,39,,,4.0,3.0,0,0,39,3,0,0,0,0,0,0,5,Nick Bremigan,"B.Kingman (4-51-L), C.Minetto (2), J.Jones (2), R.Bordi (99), D.Beard (99)",OAK,1980
88,89,Jul 17,True,DET,"W,5-2",9.0,7,2,2,0,5,3,0,0,3.87,38,,,,,0,0,32,1,0,0,1,0,0,1,1,Mark Johnson,M.Keough (3-63-W),OAK,1980
89,90,Jul 18,True,CLE,"W,9-1",9.0,4,1,1,0,0,4,0,0,3.83,31,,,,,1,0,31,0,0,0,0,0,2,2,1,Jim McKean,M.Norris (5-79-W),OAK,1980
90,91,Jul 19,True,CLE,"W,3-0",9.0,4,0,0,0,2,3,0,0,3.79,33,,,,,0,0,31,1,0,0,0,0,1,0,1,Larry Barnett,S.McCatty (5-80-W),OAK,1980
91,92,Jul 20,True,CLE,"W,6-5",14.0,8,5,4,1,1,4,1,0,3.77,52,,,,,0,0,51,0,0,1,0,0,1,0,1,Nick Bremigan,R.Langford (5-81-W),OAK,1980
