,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
47,48,Jun 1,False,KCR,"W,6-1",9.0,7,1,1,0,5,3,0,0,3.89,36,,,0.0,0.0,0,0,31,2,0,0,0,0,0,2,2,Dallas Parks,"B.Burns (4-62-W), E.Farmer (0)",CHW,1980
48,49,Jun 2,True,TEX,"T,1-1",6.0,2,1,1,0,2,3,0,0,3.85,20,,,,,0,2,17,1,0,0,1,0,0,0,1,Richard Shulock,R.Baumgarten (3-65),CHW,1980
49,50,Jun 3,True,TEX,"W,5-4",9.0,8,4,4,0,6,4,1,1,3.86,41,,,2.0,0.0,1,0,33,0,0,1,1,0,0,1,3,Ken Kaiser,"K.Kravec (5-56), E.Farmer (1-BW), R.Wortham (3-Sv)",CHW,1980
50,51,Jun 4(1),True,TEX,"L,3-4",9.0,12,4,4,0,5,0,1,0,3.86,42,,,0.0,0.0,2,1,36,1,0,0,0,1,1,2,2,Dale Ford,"F.Barrios (16-34-L), R.Wortham (0)",CHW,1980
51,52,Jun 4(2),True,TEX,"W,5-1",9.0,3,1,1,0,3,4,0,0,3.8,32,,,,,1,0,27,0,0,0,1,1,0,1,1,Terry Cooney,R.Dotson (5-78-W),CHW,1980
52,53,Jun 6,True,CLE,"W,8-7",9.0,15,7,6,1,4,3,0,2,3.85,47,,,4.0,2.0,1,2,40,2,1,0,1,0,1,0,4,Mike Reilly,"S.Trout (5-41), M.Proly (6-H), R.Wortham (1-BSv), E.Farmer (2-W)",CHW,1980
53,54,Jun 8,True,CLE,"L,2-7",9.0,7,7,7,0,7,5,0,0,3.9,45,,,2.0,2.0,1,0,35,1,0,0,3,0,2,0,3,Rich Garcia,"B.Burns (6-27-L), M.Proly (1), R.Dotson (3)",CHW,1980
54,55,Jun 10,True,TOR,"L,0-1",9.0,5,1,1,0,1,4,0,0,3.85,32,,,,,0,1,31,2,0,0,0,0,0,0,1,Bill Deegan,R.Baumgarten (7-76-L),CHW,1980
55,56,Jun 11,True,TOR,"W,7-4",9.0,9,4,4,0,6,3,0,0,3.85,40,,,2.0,1.0,1,1,34,0,0,0,0,0,0,0,2,Mike Reilly,"K.Kravec (7-36-W), E.Farmer (4-Sv)",CHW,1980
56,57,Jun 13,False,DET,"L,4-8",8.0,12,8,6,2,2,0,0,2,3.9,39,,,1.0,1.0,1,1,35,2,2,0,0,0,2,0,2,Don Denkinger,"S.Trout (6-25-L), M.Proly (4)",CHW,1980
