,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
32,33,May 11,False,MIL,"L,2-5",8.0,12,5,5,0,3,5,1,0,4.84,37,139.0,88.0,0.0,0.0,0,1,33,1,1,1,0,1,0,1,2,Joe Brinkman,"C.Finley (4-28-L), P.Harris (4)",ANA,1997
33,34,May 12,True,CHW,"W,16-8",9.0,11,8,8,0,8,6,0,0,4.93,45,167.0,94.0,5.0,0.0,0,1,35,3,0,0,1,1,0,0,4,Gary Cederstrom,"A.Watson (4-26), R.DeLucia (1-W), M.James (1), C.McElroy (2)",ANA,1997
34,35,May 13,True,CHW,"W,8-7",9.0,11,7,5,2,4,8,1,0,4.93,43,167.0,98.0,4.0,1.0,0,1,39,0,0,0,0,0,2,0,5,Drew Coble,"M.Langston (13-54-W), M.Holtz (2), P.Harris (1), D.May (6), M.James (0-Sv)",ANA,1997
35,36,May 14,True,BAL,"W,6-5",9.0,11,5,4,1,2,8,2,0,4.91,38,137.0,84.0,0.0,0.0,0,0,36,1,1,0,0,0,0,1,3,Chuck Meriwether,"S.Hasegawa (4-25), D.Springer (10-W), M.Holtz (0-Sv)",ANA,1997
36,37,May 15,True,BAL,"W,3-2",9.0,3,2,2,0,3,3,1,1,4.83,33,,,0.0,0.0,0,0,28,1,0,0,0,1,0,1,5,Jim Evans,"J.Dickson (4-61-W), C.McElroy (2-H), R.DeLucia (2-H), M.Holtz (0-H), M.James (1-Sv)",ANA,1997
37,38,May 16,True,MIL,"W,5-1",9.0,5,1,1,0,1,7,0,2,4.73,32,126.0,72.0,,,0,0,29,1,0,0,0,0,0,3,1,Don Denkinger,C.Finley (4-79-W),ANA,1997
38,39,May 17,True,MIL,"W,6-5",9.0,11,5,5,0,4,2,2,0,4.73,41,144.0,85.0,6.0,0.0,0,0,36,2,0,2,1,0,0,1,5,Richard Shulock,"A.Watson (4-25), S.Hasegawa (2), P.Harris (3), M.Holtz (1), T.Percival (40-W)",ANA,1997
39,40,May 18,True,MIL,"W,5-4",9.0,7,4,4,0,3,6,2,1,4.72,37,131.0,81.0,2.0,0.0,0,0,33,3,0,0,0,0,1,1,4,Rick Reed,"D.Springer (3-53-W), M.Holtz (0-H), R.DeLucia (2-H), M.James (2-Sv)",ANA,1997
40,41,May 19,True,SEA,"L,4-13",9.0,17,13,12,1,4,4,3,0,4.89,46,149.0,93.0,5.0,3.0,1,0,42,3,0,0,0,0,1,3,4,Rich Garcia,"M.Langston (5-30-L), P.Harris (1), A.Watson (1), S.Hasegawa (1)",ANA,1997
41,42,May 20,True,SEA,"W,11-9",9.0,9,9,9,0,5,4,2,0,4.99,40,150.0,90.0,0.0,0.0,0,0,35,1,0,0,0,0,0,0,3,Dale Ford,"J.Dickson (4-31), R.DeLucia (1-BW), T.Percival (2-Sv)",ANA,1997
42,43,May 21,True,SEA,"W,18-3",9.0,10,3,3,0,1,9,1,0,4.94,37,139.0,87.0,0.0,0.0,0,0,36,1,0,0,0,0,0,1,2,Mike Reilly,"C.Finley (4-57-W), S.Hasegawa (1)",ANA,1997
43,44,May 23,False,TOR,"W,12-2",9.0,7,2,2,0,4,3,0,0,4.88,37,145.0,79.0,,,2,0,32,2,0,0,0,1,0,1,1,Rick Reed,D.Springer (4-64-W),ANA,1997
44,45,May 24,False,TOR,"W,3-1",9.0,6,1,1,0,2,4,0,0,4.79,34,133.0,84.0,0.0,0.0,1,0,32,1,0,0,0,0,0,0,3,Fieldin Culbreth,"A.Watson (4-67-W), M.James (5-H), T.Percival (3-Sv)",ANA,1997
45,46,May 25,False,TOR,"L,3-4",10.0,9,4,4,0,7,4,1,0,4.76,43,160.0,81.0,4.0,0.0,0,1,35,1,1,2,1,0,0,1,4,Gary Cederstrom,"J.Dickson (4-47), M.Holtz (6), P.Harris (5), R.DeLucia (4-L)",ANA,1997
46,47,May 26,False,DET,"L,0-6",8.0,7,6,6,0,5,6,0,0,4.8,34,145.0,78.0,5.0,3.0,0,1,28,0,1,0,0,1,0,1,3,Don Denkinger,"C.Finley (4-53-L), M.James (1), S.Hasegawa (4)",ANA,1997
47,48,May 27,False,DET,"L,2-6",8.0,7,6,6,0,5,8,1,1,4.84,36,148.0,85.0,2.0,1.0,0,0,28,1,2,1,0,2,0,0,3,Richard Shulock,"M.Perisho (99-37-L), S.Hasegawa (0), R.DeLucia (1)",ANA,1997
