,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
29,30,May 8,True,STL,"W,6-4",9.0,9,4,4,0,2,9,3,1,4.41,38,135.0,85.0,2.0,0.0,1,0,35,1,0,0,0,0,0,0,4,Rich Rieker,"L.Hernández (5-56-W), A.Embree (2-H), J.Johnstone (2-H), R.Nen (3-Sv)",SFG,2000
30,31,May 9,True,STL,"L,6-13",9.0,15,13,8,5,7,10,3,0,4.52,50,185.0,113.0,2.0,2.0,1,0,41,3,0,0,2,0,0,0,5,Paul Emmel,"R.Ortiz (5-15-L), M.Gardner (13), A.Embree (0), A.Fultz (5), F.Rodríguez (4)",SFG,2000
31,32,May 10,True,STL,"W,4-3",9.0,7,3,3,0,3,7,1,1,4.47,36,151.0,87.0,0.0,0.0,1,0,31,1,0,2,1,0,0,2,3,Gerry Davis,"K.Rueter (5-54), F.Rodríguez (0-W), R.Nen (1-Sv)",SFG,2000
32,33,May 12,False,COL,"L,7-15",8.0,15,15,11,4,5,9,2,0,4.69,44,172.0,102.0,2.0,2.0,3,0,37,4,0,1,2,0,3,0,5,Tim Timmons,"J.Nathan (6--5-L), A.Embree (2), J.Johnstone (3), A.Fultz (2), F.Rodríguez (1)",SFG,2000
33,34,May 13,False,COL,"L,9-10",8.0,15,10,10,0,9,5,1,0,4.86,47,178.0,97.0,2.0,1.0,2,1,36,0,0,2,1,1,0,0,3,Marty Foster,"S.Estes (6-15), M.Gardner (3), J.Johnstone (0-L)",SFG,2000
34,35,May 14,False,COL,"L,7-11",8.0,15,11,8,3,1,5,0,0,4.96,40,144.0,91.0,2.0,1.0,0,1,37,2,2,0,1,1,2,1,4,Ron Kulpa,"L.Hernández (5-26-L), A.Fultz (1), A.Embree (1), F.Rodríguez (1)",SFG,2000
35,36,May 16,False,ATL,"L,7-9",8.0,15,9,8,1,3,4,3,0,5.06,42,151.0,90.0,1.0,1.0,2,0,37,3,0,0,1,1,1,1,3,Rick Reed,"R.Ortiz (6-26-L), M.Gardner (2), F.Rodríguez (1)",SFG,2000
36,37,May 17,False,ATL,"L,4-5",8.0,12,5,4,1,0,3,1,0,5.05,35,108.0,70.0,0.0,0.0,1,0,32,3,0,0,2,1,0,1,2,Hunter Wendelstedt,"K.Rueter (6-38-L), J.Johnstone (3)",SFG,2000
37,38,May 18,False,ATL,"L,2-3",8.0,10,3,3,0,5,4,0,2,5.01,37,123.0,70.0,2.0,0.0,1,1,29,0,0,0,1,0,0,2,4,Al Clark,"S.Estes (4-37-L), B.Weber (34), F.Rodríguez (1), A.Fultz (3)",SFG,2000
38,39,May 19,False,MIL,"L,10-11",9.2,11,11,10,1,8,10,0,0,5.13,46,200.0,114.0,5.0,3.0,2,2,35,2,2,0,1,2,0,0,6,Alfonso Márquez,"L.Hernández (4-44), A.Fultz (0), B.Weber (0-BSv), A.Embree (4), J.Johnstone (1), R.Nen (8-L)",SFG,2000
39,40,May 20,False,MIL,"L,0-7",8.0,6,7,6,1,2,4,2,1,5.17,34,129.0,77.0,0.0,0.0,0,0,31,2,0,0,0,0,1,0,2,Mike Vanvleet,"M.Gardner (3-41-L), B.Weber (0)",SFG,2000
40,41,May 21,False,MIL,"W,16-10",9.0,9,10,10,0,5,11,2,1,5.29,42,180.0,111.0,3.0,3.0,0,0,35,1,0,0,1,0,0,0,3,Jeff Nelson,"R.Ortiz (4-22-W), F.Rodríguez (2), R.Nen (1)",SFG,2000
41,42,May 23,True,MON,"L,2-3",9.0,11,3,3,0,1,4,2,0,5.23,38,138.0,85.0,0.0,0.0,1,0,36,3,0,0,1,0,0,1,2,Greg Gibson,"K.Rueter (5-51-L), J.Johnstone (3)",SFG,2000
42,43,May 24,True,MON,"W,18-0",9.0,7,0,0,0,1,7,0,0,5.11,33,121.0,78.0,,,0,0,31,0,0,0,1,0,0,2,1,Steve Rippley,S.Estes (5-79-W),SFG,2000
43,44,May 25,True,MON,"W,4-1",9.0,6,1,1,0,2,10,0,0,5.01,35,129.0,87.0,0.0,0.0,0,0,32,1,0,0,0,1,0,0,2,Tim Tschida,"L.Hernández (5-75-W), R.Nen (3-Sv)",SFG,2000
44,45,May 26,True,CHC,"W,5-3",9.0,8,3,3,0,0,2,2,0,4.97,34,113.0,81.0,0.0,0.0,0,0,34,2,0,0,0,0,0,1,2,Dan Morrison,"M.Gardner (5-63-W), R.Nen (0)",SFG,2000
45,46,May 27,True,CHC,"L,2-3",11.0,4,3,3,0,9,15,2,0,4.9,46,205.0,118.0,0.0,0.0,0,1,36,2,0,0,0,1,1,0,5,Jim McKean,"R.Ortiz (5-74), F.Rodríguez (5-H), J.Johnstone (3-BSv), R.Nen (0), A.Fultz (7-L)",SFG,2000
46,47,May 28,True,CHC,"L,1-4",9.0,8,4,2,2,5,5,1,0,4.84,42,173.0,103.0,1.0,0.0,1,0,34,3,0,1,2,1,2,0,3,Kerwin Danley,"K.Rueter (4-44-L), A.Fultz (0), F.Rodríguez (0)",SFG,2000
47,48,May 29,True,PHI,"W,7-2",9.0,4,2,1,1,4,4,0,0,4.76,32,117.0,68.0,0.0,0.0,0,0,27,2,0,0,1,0,0,3,2,Bill Welke,"S.Estes (4-61-W), A.Embree (9-Sv)",SFG,2000
