,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
63,64,Jun 20,True,MIL,"L,5-10",39,36,5,9,2,0,0,4,3,0,8,0,0,0,1,0,1,0,0.274,0.337,0.402,0.739,7,10,R,M.Haas(51),KCR,1980
64,65,Jun 21,True,MIL,"L,1-5",36,32,1,9,0,0,0,1,3,0,0,1,0,0,0,4,1,0,0.274,0.337,0.4,0.737,8,10,R,L.Sorensen(62),KCR,1980
65,66,Jun 22,True,MIL,"W,7-4",37,36,7,14,2,0,3,7,1,1,4,0,0,0,0,1,1,0,0.276,0.338,0.405,0.743,6,12,L,M.Caldwell(26),KCR,1980
66,67,Jun 23,False,MIN,"L,1-4",38,35,1,10,3,1,0,0,2,0,15,0,1,0,0,0,1,1,0.276,0.338,0.405,0.743,10,11,L,J.Koosman(76),KCR,1980
67,68,Jun 24 (1),False,MIN,"L,1-2",33,30,1,5,0,0,0,1,2,1,7,0,1,0,0,1,1,0,0.274,0.336,0.402,0.739,5,11,L,D.Jackson(78),KCR,1980
68,69,Jun 24 (2),False,MIN,"W,4-2",42,40,4,14,3,0,0,4,2,1,8,0,0,0,0,1,1,0,0.276,0.337,0.403,0.74,11,10,R,R.Erickson(35),KCR,1980
69,70,Jun 25,False,MIN,"W,4-1",36,35,4,10,0,0,1,3,1,0,5,0,0,0,1,1,1,2,0.276,0.337,0.402,0.739,5,10,L,G.Zahn(55),KCR,1980
70,71,Jun 27,False,SEA,"W,2-1",39,36,2,11,1,0,2,2,2,0,3,1,0,0,0,2,1,0,0.276,0.337,0.404,0.741,10,11,L,R.Honeycutt(58),KCR,1980
71,72,Jun 28,False,SEA,"W,4-2",42,40,4,12,1,2,0,4,1,1,4,1,0,0,1,1,1,0,0.277,0.337,0.404,0.741,11,10,L,D.Roberts(34),KCR,1980
72,73,Jun 29,False,SEA,"L,2-7",35,33,2,8,1,0,0,2,1,0,4,0,0,1,0,1,1,0,0.276,0.336,0.402,0.738,6,10,R,G.Abbott(66),KCR,1980
73,74,Jun 30,True,MIN,"L,3-12",36,30,3,4,1,1,1,3,6,0,7,0,0,0,0,1,1,0,0.274,0.335,0.402,0.737,6,11,L,D.Jackson(58),KCR,1980
74,75,Jul 1,True,MIN,"L,1-2",35,33,1,9,2,0,0,1,1,0,3,0,1,0,0,2,0,0,0.274,0.335,0.401,0.735,7,11,L,G.Zahn(59),KCR,1980
75,76,Jul 2,True,MIN,"W,4-3",39,36,4,11,0,1,0,4,2,0,5,0,1,0,0,1,1,1,0.275,0.335,0.4,0.735,7,13,L,J.Koosman(55),KCR,1980
76,77,Jul 3,True,SEA,"L,2-13",36,33,2,7,2,0,0,1,3,0,5,0,0,0,1,2,1,0,0.274,0.334,0.399,0.733,7,10,R,J.Beattie(54),KCR,1980
77,78,Jul 4,True,SEA,"W,5-3",36,34,5,10,0,2,1,5,2,0,2,0,0,0,1,0,1,1,0.274,0.334,0.4,0.734,7,14,R,G.Abbott(50),KCR,1980
78,79,Jul 5,True,SEA,"W,5-4",34,31,5,9,1,0,0,5,2,1,8,0,1,0,0,1,1,0,0.274,0.334,0.399,0.733,5,9,R,M.Parrott(34),KCR,1980
79,80,Jul 6,True,SEA,"L,3-5",40,38,3,8,2,1,0,3,2,0,5,0,0,0,3,0,2,0,0.274,0.333,0.398,0.731,10,9,L,F.Bannister(46),KCR,1980
80,81,Jul 10,True,DET,"W,3-2",32,29,3,7,2,0,1,3,1,0,3,1,1,0,0,0,0,0,0.273,0.332,0.398,0.73,5,10,R,M.Wilcox(58),KCR,1980
81,82,Jul 11,True,DET,"W,7-3",39,36,7,15,6,0,1,7,1,1,3,0,0,2,0,1,1,0,0.275,0.333,0.401,0.735,8,11,R,J.Morris(24),KCR,1980
82,83,Jul 12,False,BAL,"L,1-3",38,30,1,5,0,1,0,1,8,0,6,0,0,0,1,2,1,0,0.274,0.334,0.4,0.733,10,10,R,S.Stone(67),KCR,1980
83,84,Jul 13,False,BAL,"W,5-1",43,40,5,14,4,0,0,5,3,1,4,0,0,0,1,1,2,0,0.275,0.334,0.4,0.735,11,10,L,M.Flanagan(28),KCR,1980
84,85,Jul 14,False,BAL,"W,8-4",46,43,8,17,1,1,1,7,3,2,2,0,0,0,1,1,2,1,0.277,0.336,0.402,0.738,11,10,L,S.McGregor(28),KCR,1980
85,86,Jul 15,False,BOS,"W,8-4",43,40,8,15,1,1,2,8,3,0,5,0,0,0,0,1,0,0,0.278,0.337,0.405,0.742,8,10,R,S.Renko(33),KCR,1980
86,87,Jul 16,False,BOS,"W,5-1",40,37,5,12,3,1,1,5,3,0,8,0,0,0,0,0,2,1,0.279,0.337,0.407,0.744,8,10,R,D.Eckersley(48),KCR,1980
