,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
77,78,Jul 11,False,TOR,"L,3-6",34,29,3,3,0,0,0,3,3,0,2,0,0,2,1,0,1,0,0.274,0.355,0.377,0.732,4,9,R,D.Stieb(72),CLE,1980
78,79,Jul 12,False,TEX,"W,9-8",45,39,9,13,3,1,0,9,5,0,8,1,0,0,0,1,2,1,0.275,0.356,0.378,0.735,9,10,R,G.Perry(26),CLE,1980
79,80,Jul 13,False,TEX,"L,2-12",35,31,2,5,1,0,0,2,4,0,2,0,0,0,1,2,0,0,0.274,0.355,0.376,0.731,6,13,R,D.Medich(71),CLE,1980
80,81,Jul 14,False,TEX,"L,2-4",37,30,2,8,0,0,0,2,5,0,3,0,1,1,0,1,2,2,0.274,0.355,0.375,0.73,8,11,R,S.Comer(47),CLE,1980
81,82,Jul 15,False,CAL,"L,1-7",33,31,1,7,0,0,0,1,0,0,3,1,1,0,0,1,0,1,0.273,0.354,0.373,0.728,5,9,L,F.Tanana(67),CLE,1980
82,83,Jul 16,False,CAL,"W,6-2",38,34,6,9,5,0,0,6,2,0,5,0,0,2,1,0,1,0,0.273,0.353,0.374,0.727,5,10,R,D.Aase(35),CLE,1980
83,84,Jul 17,False,CAL,"W,5-3",41,36,5,12,2,1,1,5,4,1,1,0,1,0,0,1,1,1,0.274,0.354,0.376,0.73,9,9,R,C.Knapp(44),CLE,1980
84,85,Jul 18,False,OAK,"L,1-9",31,31,1,4,0,0,0,1,0,0,4,0,0,0,2,2,1,0,0.272,0.352,0.373,0.725,3,12,R,M.Norris(79),CLE,1980
85,86,Jul 19,False,OAK,"L,0-3",33,31,0,4,1,0,0,0,2,0,3,0,0,0,1,0,0,0,0.271,0.35,0.371,0.721,6,9,R,S.McCatty(80),CLE,1980
86,87,Jul 20,False,OAK,"L,5-6",52,51,5,8,0,0,1,5,1,1,4,0,0,0,1,0,0,0,0.269,0.347,0.368,0.716,5,11,R,R.Langford(81),CLE,1980
87,88,Jul 21,False,SEA,"L,0-7",35,31,0,5,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0.268,0.347,0.366,0.713,8,11,R,G.Abbott(75),CLE,1980
88,89,Jul 22,False,SEA,"W,4-0",36,34,4,8,1,2,0,4,2,0,6,0,0,0,1,2,0,0,0.267,0.346,0.366,0.712,5,10,L,F.Bannister(61),CLE,1980
89,90,Jul 23,False,SEA,"W,12-6",55,43,12,13,3,0,2,10,10,2,4,0,2,0,1,1,1,0,0.268,0.347,0.368,0.715,10,12,R,J.Beattie(50),CLE,1980
90,91,Jul 25 (1),True,CAL,"W,9-8",42,36,9,11,0,0,0,7,4,0,8,2,0,0,1,2,1,0,0.268,0.348,0.368,0.715,7,14,L,F.Tanana(39),CLE,1980
91,92,Jul 25 (2),True,CAL,"W,10-2",38,33,10,12,0,2,2,10,4,0,3,0,0,1,1,2,0,0,0.269,0.349,0.371,0.719,4,11,R,F.Martínez(20),CLE,1980
92,93,Jul 26,True,CAL,"W,14-4",47,41,14,18,3,1,1,12,5,0,4,0,0,1,1,0,2,0,0.272,0.35,0.374,0.725,9,11,R,D.Aase(14),CLE,1980
93,94,Jul 28,True,SEA,"W,7-3",38,36,7,14,2,1,1,5,1,0,4,0,1,0,0,1,0,0,0.273,0.351,0.376,0.727,7,12,R,J.Beattie(35),CLE,1980
