,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
38,39,May 25,False,TOR,"L,6-9",8.0,15,9,9,0,6,4,2,0,3.34,44,,,3.0,1.0,0,0,38,4,0,0,0,0,0,0,2,Greg Kosc,"T.John (4-20-L), E.Figueroa (10)",NYY,1980
39,40,May 26,True,DET,"W,13-5",9.0,10,5,5,0,2,11,3,1,3.38,38,,,0.0,0.0,0,0,35,0,1,0,0,0,0,1,2,Rich Garcia,"T.Underwood (4-47-W), R.Gossage (3-Sv)",NYY,1980
40,41,May 27,True,DET,"W,9-6",9.0,9,6,5,1,3,4,1,0,3.42,41,,,0.0,0.0,0,0,38,4,0,0,0,0,2,0,2,Mike Reilly,"M.Griffin (4-33-W), R.Davis (3-Sv)",NYY,1980
41,42,May 28,True,DET,"L,3-6",9.0,10,6,5,1,2,7,1,0,3.46,37,,,0.0,0.0,0,0,34,0,0,0,0,1,0,1,3,Jerry Neudecker,"R.Guidry (4-44-L), R.May (3), R.Gossage (1)",NYY,1980
42,43,May 30,True,TOR,"W,6-0",9.0,3,0,0,0,1,10,0,0,3.38,30,,,2.0,0.0,0,0,29,0,1,0,0,0,0,1,2,Bill Deegan,"L.Tiant (5-81-W), R.Gossage (1-Sv)",NYY,1980
43,44,May 31,True,TOR,"W,8-6",11.0,14,6,5,1,2,10,0,1,3.4,50,,,4.0,2.0,0,0,47,3,1,0,0,0,0,0,3,Rich Garcia,"T.John (5-38), R.Davis (3-H), R.May (2-BW)",NYY,1980
44,45,Jun 1,True,TOR,"W,11-7",9.0,10,7,7,0,3,5,2,0,3.47,39,,,0.0,0.0,0,0,36,2,1,0,0,0,0,1,2,Mike Reilly,"T.Underwood (5-52-W), R.Gossage (1)",NYY,1980
45,46,Jun 2,False,KCR,"W,5-3",9.0,7,3,3,0,2,7,1,0,3.46,36,,,,,2,0,34,1,0,0,0,0,0,0,1,Dave Phillips,R.Guidry (4-66-W),NYY,1980
46,47,Jun 3,False,KCR,"L,5-6",9.2,12,6,6,0,5,0,1,1,3.51,47,,,0.0,0.0,1,0,39,3,0,0,1,1,0,0,2,Steve Palermo,"M.Griffin (6-32), R.Davis (2-L)",NYY,1980
47,48,Jun 4,False,KCR,"L,3-9",8.0,12,9,9,0,5,6,1,0,3.63,40,,,0.0,0.0,2,0,35,2,1,1,0,0,0,0,3,Derryl Cousins,"L.Tiant (4-21-L), E.Figueroa (9), R.May (3)",NYY,1980
