,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
35,36,May 10,False,PHI,"L,4-7",8.0,8,7,6,1,6,9,2,0,5.79,37,162.0,90.0,1.0,0.0,0,0,31,3,0,0,0,0,0,1,5,Charlie Williams,"J.Suppan (5-17-L), B.Manuel (3), O.Daal (4), R.Springer (4), F.Rodríguez (2)",ARI,1998
36,37,May 11,True,CHC,"L,2-4",9.0,10,4,4,0,4,4,1,0,5.74,39,132.0,76.0,0.0,0.0,0,0,35,4,1,2,0,0,0,0,2,Charlie Reliford,"B.Anderson (4-47-L), C.Sodowsky (4)",ARI,1998
37,38,May 12,True,CHC,"L,6-7",9.0,7,7,5,2,5,9,1,1,5.72,41,181.0,105.0,4.0,0.0,0,0,34,1,1,0,1,0,1,0,4,Paul Schrieber,"A.Benes (4-45), G.Olson (3), F.Rodríguez (1-L), S.Brow (3)",ARI,1998
38,39,May 13,True,MIL,"L,3-8",9.0,14,8,7,1,4,3,1,0,5.76,45,160.0,93.0,0.0,0.0,0,0,39,2,1,1,1,1,2,1,3,Ed Montague,"W.Blair (4-44-L), C.Sodowsky (1), B.Corey (99)",ARI,1998
39,40,May 14,True,MIL,"W,4-1",9.0,4,1,1,0,4,10,0,0,5.63,35,143.0,88.0,0.0,0.0,1,0,31,0,0,0,0,0,0,0,3,Dana DeMuth,"O.Daal (3-62), R.Springer (3-W), G.Olson (1-Sv)",ARI,1998
40,41,May 15,True,PIT,"W,6-1",9.0,3,1,0,1,1,2,0,0,5.49,30,93.0,66.0,,,0,1,29,0,0,0,0,0,1,1,1,Jeff Kellogg,J.Suppan (4-80-W),ARI,1998
41,42,May 16,True,PIT,"L,3-6",9.0,11,6,0,6,2,3,2,1,5.36,40,135.0,89.0,0.0,0.0,0,1,35,0,0,0,2,0,1,0,3,Kerwin Danley,"B.Anderson (4-42-L), B.Corey (2), F.Rodríguez (3)",ARI,1998
42,43,May 17,True,PIT,"W,8-2",9.0,9,2,2,0,2,5,0,0,5.28,38,123.0,77.0,0.0,0.0,1,0,35,1,0,0,1,0,0,0,3,Jim Quick,"A.Benes (4-52-W), A.Telemaco (8), C.Sodowsky (3)",ARI,1998
43,44,May 18,True,PIT,"W,9-2",9.0,8,2,1,1,2,3,0,0,5.18,36,110.0,73.0,0.0,0.0,2,0,33,1,0,0,1,0,0,1,3,Joe West,"W.Blair (4-55-W), R.Springer (3), G.Olson (3)",ARI,1998
44,45,May 20,False,FLA,"W,7-3",9.0,8,3,3,0,4,5,0,1,5.13,37,154.0,94.0,5.0,1.0,0,2,32,2,0,0,0,0,0,0,5,Ed Rapuano,"O.Daal (5-44-W), C.Sodowsky (2-H), R.Springer (1), F.Rodríguez (3), G.Olson (1-Sv)",ARI,1998
45,46,May 21,False,FLA,"W,6-4",9.0,7,4,4,0,3,2,1,0,5.1,37,159.0,101.0,0.0,0.0,1,0,34,0,0,0,0,0,0,0,4,Bruce Dreckman,"J.Suppan (5-36), A.Telemaco (3-W), R.Springer (0-H), G.Olson (0-Sv)",ARI,1998
46,47,May 22,True,LAD,"L,0-5",9.0,10,5,5,0,2,2,1,0,5.1,39,115.0,68.0,0.0,0.0,0,0,36,2,0,0,1,0,0,0,3,Harry Wendelstedt,"A.Benes (4-38-L), S.Brow (9), F.Rodríguez (1)",ARI,1998
47,48,May 23,True,LAD,"L,1-7",9.0,14,7,6,1,0,4,1,1,5.12,41,117.0,82.0,1.0,0.0,0,1,39,2,1,0,1,0,1,1,3,Jerry Layne,"B.Anderson (6-45-L), S.Brow (0), B.Corey (6)",ARI,1998
48,49,May 24,True,LAD,"W,8-5",9.0,9,5,5,0,1,3,2,0,5.11,37,124.0,83.0,0.0,0.0,1,0,35,0,0,0,0,1,1,0,3,Rich Rieker,"W.Blair (5-53-W), C.Sodowsky (3), G.Olson (2-Sv)",ARI,1998
49,50,May 25,True,SDP,"W,3-2",9.0,4,2,2,0,2,9,1,0,5.05,31,109.0,74.0,0.0,0.0,0,0,29,0,1,0,0,0,0,2,3,Sam Holbrook,"O.Daal (4-64), R.Springer (3-W), G.Olson (0-Sv)",ARI,1998
50,51,May 26,True,SDP,"L,1-12",9.0,16,12,12,0,4,5,1,0,5.19,47,134.0,79.0,3.0,3.0,3,0,41,4,1,1,0,2,0,0,5,Harry Wendelstedt,"J.Suppan (4-12-L), S.Brow (2), A.Telemaco (4), F.Rodríguez (3), E.Valdez (99)",ARI,1998
51,52,May 27,True,SDP,"L,4-6",9.0,12,6,6,0,4,6,0,0,5.21,44,159.0,95.0,2.0,0.0,0,0,39,5,1,0,0,1,0,0,4,Jerry Layne,"A.Benes (4-46-L), C.Sodowsky (2), E.Valdez (0), F.Rodríguez (0)",ARI,1998
52,53,May 28,False,SFG,"W,8-7",9.0,9,7,7,0,10,4,2,0,5.24,44,179.0,99.0,1.0,0.0,0,1,34,2,0,1,0,0,0,0,3,Ed Montague,"B.Anderson (4-50-W), A.Telemaco (1), G.Olson (2-Sv)",ARI,1998
53,54,May 29,False,SFG,"L,1-3",8.0,6,3,3,0,1,6,1,0,5.21,29,117.0,72.0,0.0,0.0,0,0,27,1,1,0,1,0,0,1,2,Dana DeMuth,"W.Blair (4-57-L), R.Springer (3)",ARI,1998
54,55,May 30,False,SFG,"L,1-4",8.0,10,4,4,0,3,6,0,1,5.2,35,145.0,88.0,2.0,1.0,2,0,29,1,0,0,1,1,0,2,3,Charlie Reliford,"O.Daal (4-49-L), C.Sodowsky (2), F.Rodríguez (2)",ARI,1998
55,56,May 31,False,SFG,"L,4-7",8.0,10,7,5,2,2,4,2,0,5.21,38,150.0,95.0,2.0,2.0,0,0,35,1,0,0,1,0,2,0,3,Paul Schrieber,"J.Suppan (4-36-L), S.Brow (4), A.Telemaco (2)",ARI,1998
56,57,Jun 1,False,COL,"W,6-4",9.0,7,4,4,0,2,4,2,0,5.18,35,126.0,78.0,0.0,0.0,0,1,33,1,0,0,0,0,0,0,2,Joe West,"A.Benes (4-56-W), G.Olson (3-Sv)",ARI,1998
57,58,Jun 2,False,COL,"W,9-3",9.0,5,3,3,0,3,7,2,0,5.14,36,165.0,103.0,0.0,0.0,1,0,33,2,0,0,0,0,0,0,3,Jeff Kellogg,"B.Anderson (4-50-W), R.Springer (3), F.Rodríguez (2)",ARI,1998
58,59,Jun 3,False,COL,"L,2-3",8.0,8,3,3,0,3,2,1,0,5.12,32,94.0,56.0,0.0,0.0,1,1,28,1,0,1,1,0,0,2,2,Kerwin Danley,"W.Blair (4-65), G.Olson (1-BL)",ARI,1998
59,60,Jun 4,False,COL,"L,2-5",8.0,12,5,5,0,3,7,1,0,5.12,38,129.0,79.0,0.0,0.0,0,0,33,2,0,0,1,1,0,1,3,Jim Quick,"O.Daal (4-36-L), A.Telemaco (3), C.Sodowsky (4)",ARI,1998
60,61,Jun 5,False,OAK,"L,1-2",10.0,7,2,1,1,5,5,0,0,5.05,41,164.0,106.0,0.0,0.0,1,0,35,0,0,1,1,0,1,2,3,Ed Hickox,"B.Wolcott (99-78), G.Olson (1-BSv), R.Springer (2-L)",ARI,1998
61,62,Jun 6,False,OAK,"L,5-10",8.0,14,10,10,0,3,9,1,0,5.14,41,173.0,107.0,2.0,0.0,0,0,37,3,0,0,0,1,0,0,4,Mike Reilly,"A.Benes (4-29-L), C.Sodowsky (1), F.Rodríguez (3), W.Banks (9)",ARI,1998
62,63,Jun 7,False,OAK,"W,12-4",9.0,6,4,4,0,3,8,1,1,5.12,38,163.0,103.0,1.0,0.0,0,0,34,1,0,0,0,0,1,0,3,Tim McClelland,"B.Anderson (4-44-W), A.Telemaco (2), R.Springer (1)",ARI,1998
63,64,Jun 9,True,ANA,"L,8-10",9.0,16,10,8,2,6,2,1,2,5.17,47,141.0,78.0,1.0,1.0,0,1,38,1,0,1,1,0,1,4,3,Larry Poncino,"W.Blair (5-28), C.Sodowsky (2-BL), W.Banks (2)",ARI,1998
64,65,Jun 10,True,ANA,"W,10-2",9.0,5,2,1,1,0,7,1,0,5.1,31,122.0,79.0,0.0,0.0,0,0,31,1,0,0,0,0,1,2,2,Steve Rippley,"O.Daal (5-74-W), G.Olson (4)",ARI,1998
65,66,Jun 11,True,ANA,"L,5-10",9.0,11,10,10,0,4,6,5,0,5.18,40,139.0,83.0,0.0,0.0,0,1,36,0,1,0,0,0,0,1,5,Gary Darling,"B.Wolcott (5-17-L), F.Rodríguez (4), A.Telemaco (3), C.Sodowsky (1), R.Springer (3)",ARI,1998
66,67,Jun 12,True,STL,"L,4-9",9.0,10,9,9,0,6,11,2,0,5.23,42,166.0,100.0,0.0,0.0,1,0,34,3,0,0,1,1,0,1,4,Mike Winters,"A.Benes (5-17-L), W.Banks (2), F.Rodríguez (0), G.Olson (1)",ARI,1998
67,68,Jun 13,True,STL,"W,7-4",9.0,9,4,4,0,5,3,1,0,5.22,38,129.0,77.0,0.0,0.0,1,1,32,3,0,1,1,0,0,1,3,Larry Poncino,"B.Anderson (5-52), R.Springer (1-BW), G.Olson (0-Sv)",ARI,1998
68,69,Jun 14,True,STL,"L,0-2",9.0,10,2,2,0,2,6,0,0,5.17,38,132.0,79.0,1.0,0.0,2,0,35,1,1,0,1,0,0,0,3,Steve Rippley,"W.Blair (4-56-L), A.Telemaco (2), C.Sodowsky (2)",ARI,1998
69,70,Jun 16,False,CIN,"W,5-1",9.0,9,1,1,0,1,9,0,0,5.11,36,122.0,83.0,,,1,1,35,2,0,0,0,0,0,0,1,Greg Bonin,O.Daal (5-73-W),ARI,1998
70,71,Jun 17,False,CIN,"W,4-1",9.0,7,1,1,0,3,4,0,0,5.05,35,126.0,77.0,0.0,0.0,2,0,30,1,0,0,1,1,0,2,2,Bill Hohn,"A.Benes (4-70-W), G.Olson (3-Sv)",ARI,1998
71,72,Jun 18,False,CIN,"W,4-2",9.0,5,2,2,0,2,9,0,0,5.0,34,122.0,83.0,2.0,0.0,0,0,32,2,0,0,0,0,0,0,3,Angel Hernandez,"B.Anderson (4-77-W), R.Springer (4), G.Olson (0-Sv)",ARI,1998
72,73,Jun 19,False,STL,"L,0-5",8.0,10,5,5,0,2,3,2,0,5.01,34,126.0,74.0,0.0,0.0,1,1,32,3,0,0,0,0,0,1,4,Wally Bell,"W.Blair (4-31-L), B.Chouinard (28), C.Sodowsky (4), F.Rodríguez (6)",ARI,1998
73,74,Jun 20,False,STL,"L,2-4",8.0,7,4,4,0,8,4,1,1,5.01,39,154.0,78.0,3.0,0.0,1,0,29,1,0,0,1,0,0,1,4,Jerry Meals,"A.Telemaco (5-52), W.Banks (7-L), C.Sodowsky (0), F.Rodríguez (0)",ARI,1998
74,75,Jun 21,False,STL,"L,4-5",8.0,9,5,5,0,4,5,1,2,5.01,38,144.0,83.0,0.0,0.0,0,1,30,1,0,0,2,0,0,0,3,Terry Tata,"O.Daal (4-56), R.Springer (2-BSv), C.Sodowsky (0-L)",ARI,1998
75,76,Jun 22,False,TEX,"W,6-0",9.0,7,0,0,0,2,5,0,0,4.94,33,138.0,84.0,0.0,0.0,1,0,31,2,0,0,0,0,0,2,2,Al Clark,"A.Benes (4-74-W), E.Valdez (25)",ARI,1998
76,77,Jun 23,False,TEX,"L,5-16",8.0,19,16,11,5,0,6,3,1,5.03,44,153.0,98.0,5.0,5.0,0,0,43,2,0,0,0,0,1,0,5,Terry Craft,"B.Anderson (4-12-L), W.Banks (2), B.Chouinard (3), E.Valdez (0), G.Olson (4)",ARI,1998
77,78,Jun 24,True,TEX,"L,2-3",9.0,9,3,3,0,4,3,1,0,5.01,36,122.0,74.0,2.0,0.0,1,1,32,1,1,0,0,0,0,3,2,Jim Quick,"W.Blair (4-48-L), C.Sodowsky (2)",ARI,1998
78,79,Jun 25,True,TEX,"L,4-9",9.0,13,9,6,3,3,7,0,0,5.02,44,151.0,97.0,2.0,2.0,0,0,39,3,1,0,2,0,2,0,4,Dana DeMuth,"A.Telemaco (4-40-L), B.Chouinard (1), A.Embree (5), W.Banks (1)",ARI,1998
79,80,Jun 26,True,SEA,"W,13-8",9.0,11,8,4,4,0,6,2,0,5.01,39,145.0,101.0,0.0,0.0,0,1,39,3,1,0,0,0,2,0,4,Gary Darling,"J.Suppan (25-36), C.Sodowsky (1-W), A.Embree (0), G.Olson (2)",ARI,1998
80,81,Jun 27,True,SEA,"L,4-6",9.0,10,6,5,1,2,11,2,0,5.01,39,147.0,95.0,0.0,0.0,1,1,37,2,1,0,0,0,0,0,2,Pat Connors,"A.Benes (4-54-L), B.Chouinard (1)",ARI,1998
81,82,Jun 28,True,SEA,"W,3-2",9.0,6,2,1,1,2,1,1,0,4.96,34,114.0,75.0,1.0,1.0,0,2,31,0,0,0,1,0,1,0,2,Jim Quick,"B.Anderson (4-61), A.Embree (1-BW)",ARI,1998
82,83,Jun 30,False,CHC,"W,5-4",9.0,9,4,4,0,2,7,3,0,4.94,36,147.0,88.0,2.0,1.0,1,1,33,2,0,0,1,0,0,1,3,Jeff Kellogg,"W.Blair (5-52-W), A.Embree (1-H), G.Olson (3-Sv)",ARI,1998
83,84,Jul 1,False,CHC,"L,4-6",8.0,11,6,5,1,3,3,0,1,4.95,38,153.0,96.0,0.0,0.0,0,0,33,3,0,1,0,1,0,1,3,Kerwin Danley,"A.Telemaco (5-44-L), C.Sodowsky (4), A.Small (8)",ARI,1998
84,85,Jul 2,False,CHC,"L,2-3",8.0,6,3,3,0,5,5,0,1,4.93,36,148.0,84.0,1.0,0.0,1,0,28,1,0,0,2,0,1,1,3,Jim Quick,"J.Suppan (5-45-L), E.Valdez (8), B.Chouinard (4)",ARI,1998
85,86,Jul 3,False,HOU,"L,5-6",8.0,9,6,5,1,5,9,1,0,4.94,40,144.0,87.0,0.0,0.0,1,0,35,2,0,1,0,0,1,0,3,Gary Darling,"A.Benes (5-37-L), W.Banks (7), C.Sodowsky (1)",ARI,1998
86,87,Jul 4,False,HOU,"W,7-4",9.0,12,4,4,0,1,4,0,2,4.93,39,135.0,84.0,0.0,0.0,2,1,35,1,1,0,0,1,0,2,3,Mike Winters,"B.Anderson (5-54-W), B.Chouinard (1), G.Olson (3)",ARI,1998
87,88,Jul 5,False,HOU,"L,2-5",8.0,10,5,5,0,4,4,2,1,4.94,41,156.0,90.0,1.0,1.0,1,0,35,2,0,0,1,0,1,0,3,CB Bucknor,"W.Blair (4-35-L), A.Small (3), A.Embree (4)",ARI,1998
88,89,Jul 10,True,CIN,"L,4-5",9.0,12,5,5,0,5,3,2,0,4.94,42,168.0,93.0,2.0,1.0,1,1,36,0,1,0,1,0,0,1,3,Jim Quick,"A.Benes (6-41-L), E.Valdez (7), C.Sodowsky (6)",ARI,1998
89,90,Jul 11,True,CIN,"L,0-8",9.0,12,8,8,0,3,8,3,0,4.97,40,146.0,95.0,0.0,0.0,0,0,37,3,1,0,0,0,0,1,3,Jeff Nelson,"W.Blair (5-50-L), A.Embree (5), G.Olson (6)",ARI,1998
